TERR,LIB_TERR,AGEREVS,nb_ind_ISO,nb_ind_SORT,nb_ind_ENTR,SM,nb_ind_PRES,nb_ind_AUTO,TM,PS,PE,TR,NIV_TERR
200068047,CA Creil Sud Oise,50-64 ans,13911.6969310027,391.774162670767,213.764007734237,-178.01015493653,14125.460938737,14303.4710936735,-0.0125231686321237,0.0273901460774826,0.0151332412203287,0.0426001349410284,EPCI
200068070,CC Loue-Lison,< 20 ans,5959.32193281668,338.171920016828,243.018558067181,-95.1533619496465,6202.34049088387,6297.49385283351,-0.0152247396778458,0.0536994442423584,0.0391817505705092,0.0929917088663059,EPCI
200068070,CC Loue-Lison,> 65 ans,4871.19007801372,53.7816781818872,52.6100647461368,-1.17161343575044,4923.80014275986,4924.97175619561,-0.000237920716972784,0.0109202003268811,0.0106848497544111,0.0216050780786806,EPCI
200068070,CC Loue-Lison,20-29 ans,1761.58332454548,313.245735918356,423.782090058659,110.536354140303,2185.36541460413,2074.82906046383,0.0518926329711928,0.150974237775679,0.19391818284789,0.346006657813553,EPCI
200068070,CC Loue-Lison,30-39 ans,3066.41147385034,189.033807325557,209.194146762475,20.1603394369177,3275.60562061281,3255.44528117589,0.00617368926994468,0.0580669588945685,0.0638642654189055,0.121949119698016,EPCI
200068070,CC Loue-Lison,40-49 ans,3417.22080745702,99.1089214414144,113.301057422988,14.1921359815732,3530.52186488,3516.32972889843,0.0040279366729117,0.0281853321737443,0.0320918724651033,0.0602850722872994,EPCI
200068070,CC Loue-Lison,50-64 ans,4600.44551563695,94.4300451415959,91.7295916761294,-2.7004534654665,4692.17510731308,4694.87556077855,-0.000575357172545334,0.0201134287627288,0.0195494817602102,0.0396630727584154,EPCI
200068088,"CC Loire, Nièvre et Bertranges",< 20 ans,3777.56780320813,279.812126715302,252.138922085001,-27.6732046303007,4029.70672529313,4057.37992992343,-0.00684380069365279,0.0689637479230548,0.062570042753337,0.13155566929833,EPCI
200068088,"CC Loire, Nièvre et Bertranges",> 65 ans,5351.0767166185,94.7380559495801,105.470463221652,10.7324072720722,5456.54717984015,5445.81477256808,0.00196882241094582,0.0173964888462236,0.0193291581187688,0.0367275495062807,EPCI
200068088,"CC Loire, Nièvre et Bertranges",20-29 ans,1161.68743011692,260.019816056576,229.370398110688,-30.6494179458882,1391.0578282276,1421.70724617349,-0.0217930876807507,0.182892657230535,0.164889189691658,0.347978022495509,EPCI
200068088,"CC Loire, Nièvre et Bertranges",30-39 ans,1963.36524572801,152.058530992139,172.838837249264,20.7803062571243,2136.20408297727,2115.42377672015,0.00977522348750586,0.0718808839465244,0.0809093281988181,0.152834339675498,EPCI
200068088,"CC Loire, Nièvre et Bertranges",40-49 ans,2614.7015374607,111.72416420699,90.4489396348501,-21.2752245721394,2705.15047709555,2726.42570166769,-0.00783390451387677,0.040978253740291,0.0334358256225224,0.0744436226936521,EPCI
200068088,"CC Loire, Nièvre et Bertranges",50-64 ans,4503.25270353286,101.430761399029,92.1955166532008,-9.23524474582797,4595.44822018606,4604.68346493189,-0.00200763316480933,0.0220277381000236,0.0200623556692949,0.0420920666527932,EPCI
200068096,CC Champsaur-Valgaudemar,< 20 ans,2209.42472671064,67.7156222018397,124.939299247029,57.2236770451898,2334.36402595767,2277.14034891248,0.0248177915029306,0.0297371315888279,0.0535217720362931,0.0835540447489196,EPCI
200068096,CC Champsaur-Valgaudemar,> 65 ans,2327.92065575383,36.2415253772777,69.5508626307026,33.309337253425,2397.47151838453,2364.1621811311,0.0139907180415047,0.0153295428150104,0.0290100892116406,0.0444353323602955,EPCI
200068096,CC Champsaur-Valgaudemar,20-29 ans,698.158817571853,109.115422394199,105.189549207467,-3.92587318673212,803.34836677932,807.274239966051,-0.00487497588856677,0.135165247436593,0.130938897192483,0.266114446306844,EPCI
200068096,CC Champsaur-Valgaudemar,30-39 ans,1238.15107049735,42.2783895467842,72.7487958026473,30.4704062558631,1310.8998663,1280.42946004414,0.0235172009563531,0.0330189134708966,0.0554953110247696,0.0887785154746908,EPCI
200068096,CC Champsaur-Valgaudemar,40-49 ans,1294.68254248892,35.1772039308142,44.5596800608916,9.38247613007736,1339.24222254981,1329.85974641973,0.00703043663311196,0.0264518149568169,0.0332723082580637,0.0597480987378611,EPCI
200068096,CC Champsaur-Valgaudemar,50-64 ans,2623.68899319764,46.8385623723998,114.278437328037,67.4398749556368,2737.96743052568,2670.52755557004,0.0249384995748402,0.0175390672433641,0.0417384210103973,0.0595792360405767,EPCI
200068104,CA de la Provence Verte,< 20 ans,21861.2224243773,1153.39228024147,1171.77172394872,18.3794437072527,23032.994148326,23014.6147046188,0.000798280048197433,0.0501156458643645,0.0508736170557263,0.10098956545673,EPCI
200068104,CA de la Provence Verte,> 65 ans,19179.2302491563,479.306145872494,581.573939359088,102.267793486594,19760.8041885154,19658.5363950288,0.00518871152955238,0.0243815783759823,0.0294306817582398,0.0538253593046888,EPCI
200068104,CA de la Provence Verte,20-29 ans,7249.46704261943,1068.86103990666,928.91540949735,-139.945630409311,8178.38245211678,8318.32808252609,-0.0169664891816374,0.128494696206076,0.113581801161295,0.242203007103593,EPCI
200068104,CA de la Provence Verte,30-39 ans,9853.09438390639,606.371628334921,806.224762289101,199.853133954181,10659.3191461955,10459.4660122413,0.0189265748436615,0.0579734785337272,0.075635671587604,0.1337762925307,EPCI
200068104,CA de la Provence Verte,40-49 ans,13425.2869290325,509.23195129614,570.548640890087,61.3166895939477,13995.8355699226,13934.5188803287,0.00439068467270354,0.0365446382232128,0.0407656004559106,0.077319505136213,EPCI
200068104,CA de la Provence Verte,50-64 ans,19066.7872574786,492.022898282571,867.334692920737,375.311794638166,19934.1219503993,19558.8101557612,0.0190065297572383,0.0251560751581631,0.0435100525159255,0.0688405503824955,EPCI
200068112,CC du Pays de Saverne,< 20 ans,7378.78396409253,371.51212426884,269.517930014108,-101.994194254732,7648.30189410664,7750.29608836137,-0.013247205280748,0.0479352169301945,0.0352389241096489,0.0832582362384925,EPCI
200068112,CC du Pays de Saverne,> 65 ans,6860.06416405065,88.9014487292861,82.6790283525842,-6.22242037670193,6942.74319240323,6948.96561277993,-0.000895846646940983,0.0127934794447373,0.0119086974789809,0.0247025732381968,EPCI
200068112,CC du Pays de Saverne,20-29 ans,3036.88099277432,503.648993299139,406.605259281871,-97.043734017268,3443.48625205619,3540.52998607346,-0.0277902372240923,0.142252429800121,0.11807953612101,0.260667851145999,EPCI
200068112,CC du Pays de Saverne,30-39 ans,3990.01258967439,306.934036169753,274.294308706516,-32.6397274632367,4264.3068983809,4296.94662584414,-0.00762498794618775,0.0714307304455882,0.0643233039373084,0.135781131403624,EPCI
200068112,CC du Pays de Saverne,40-49 ans,5030.80849900557,130.069336940329,142.885738915573,12.816401975244,5173.69423792115,5160.8778359459,0.00248029659740876,0.0252029482338036,0.0276177393453747,0.0528236822782671,EPCI
200068112,CC du Pays de Saverne,50-64 ans,7556.26794398317,162.974736711088,117.980330064495,-44.9944066465927,7674.24827404766,7719.24268069425,-0.00584590029368644,0.0211127883203732,0.0153735357329362,0.0365030996025026,EPCI
200068120,CA Quimper Bretagne Occidentale,< 20 ans,21399.6551994489,1092.149695157,1395.32001158703,303.170316430023,22794.9752110359,22491.8048946059,0.0133889102171896,0.0485576724622455,0.061211736300178,0.109854120824728,EPCI
200068120,CA Quimper Bretagne Occidentale,> 65 ans,17843.5440406498,221.844947474233,372.425339687759,150.580392213526,18215.9693803376,18065.388988124,0.00830070311504223,0.0122801090870543,0.0204449915297814,0.0327589877493989,EPCI
200068120,CA Quimper Bretagne Occidentale,20-29 ans,9086.16807157128,1918.8820963592,1771.66683074825,-147.215265610951,10857.8349023195,11005.0501679305,-0.0134671398708741,0.174363775455651,0.163169439090456,0.337608592392902,EPCI
200068120,CA Quimper Bretagne Occidentale,30-39 ans,11042.8502487352,687.703640678516,804.410925555349,116.707284876834,11847.2611742906,11730.5538894138,0.00989975403246697,0.0586249930874223,0.0678984715303634,0.126569367195591,EPCI
200068120,CA Quimper Bretagne Occidentale,40-49 ans,13473.4937753255,372.840029773601,377.153264462336,4.31323468873541,13850.6470397878,13846.3338050991,0.000311458834657184,0.0269269855126776,0.0272300105099,0.0541570432124838,EPCI
200068120,CA Quimper Bretagne Occidentale,50-64 ans,21160.1267889347,461.32142013313,354.617720414974,-106.703699718155,21514.7445093497,21621.4482090679,-0.00494729335130204,0.0213362868052314,0.0164825438787278,0.0378308371290138,EPCI
200068146,CC Sarrebourg Moselle Sud,< 20 ans,9154.23516937705,491.093861900635,376.561969627696,-114.531892272939,9530.79713900474,9645.32903127768,-0.0119452585215497,0.0509152005398806,0.0395100183264439,0.0904933377913369,EPCI
200068146,CC Sarrebourg Moselle Sud,> 65 ans,9068.70693235611,71.5161543571797,128.675593296481,57.1594389393011,9197.38252565259,9140.22308671329,0.00623412239826512,0.00782433357246382,0.0139904579305677,0.0218340116900172,EPCI
200068146,CC Sarrebourg Moselle Sud,20-29 ans,4553.86673579399,602.135707991804,566.53251882994,-35.6031891618634,5120.39925462393,5156.00244378579,-0.00692911589226276,0.116783441155564,0.110642254765259,0.22744697241693,EPCI
200068146,CC Sarrebourg Moselle Sud,30-39 ans,4883.96847875598,235.980497872509,255.194223557132,19.2137256846233,5139.16270231312,5119.94897662849,0.00374568993611063,0.0460904003047123,0.0496567706335257,0.0957538501969625,EPCI
200068146,CC Sarrebourg Moselle Sud,40-49 ans,6497.01194061615,134.200473157623,165.10667653532,30.906203377697,6662.11861715147,6631.21241377378,0.00464988095245618,0.0202376978422337,0.0247829085645903,0.0450311737512053,EPCI
200068146,CC Sarrebourg Moselle Sud,50-64 ans,9467.84991434882,96.1224056091803,195.685381404479,99.5629757952983,9663.5352957533,9563.972319958,0.01035630595345,0.0100504688212651,0.0202498749593716,0.0303531578658916,EPCI
200068229,CC des Baronnies en Drôme Provençale,< 20 ans,3474.74398423457,258.114694012079,116.365317625863,-141.749376386216,3591.10930186044,3732.85867824665,-0.0387083550259169,0.0691466557564181,0.0324037248227388,0.102261509786794,EPCI
200068229,CC des Baronnies en Drôme Provençale,> 65 ans,6186.67098582151,168.680263206653,208.843619413992,40.1633562073395,6395.5146052355,6355.35124902816,0.00629970649309429,0.0265414540592775,0.0326547013500725,0.0592154112411759,EPCI
200068229,CC des Baronnies en Drôme Provençale,20-29 ans,1288.80131093475,200.183092694393,161.775415510165,-38.4076771842283,1450.57672644491,1488.98440362914,-0.0261315723570347,0.134442706187171,0.111524893899715,0.246267039321914,EPCI
200068229,CC des Baronnies en Drôme Provençale,30-39 ans,1813.61556915699,119.74010127086,151.657420925355,31.9173196544951,1965.27299008234,1933.35567042785,0.0163736136133152,0.061933819577213,0.0771686283232341,0.139227172336387,EPCI
200068229,CC des Baronnies en Drôme Provençale,40-49 ans,2402.91205149454,141.5648835716,95.1355861463989,-46.4292974252012,2498.04763764094,2544.47693506614,-0.0184151001173111,0.0556361433741667,0.0380839759470085,0.0938817317813986,EPCI
200068229,CC des Baronnies en Drôme Provençale,50-64 ans,4668.62658474173,122.418314461359,230.288078648753,107.869764187394,4898.91466339049,4791.04489920309,0.0222642341261787,0.0255514855395577,0.0470079792101079,0.0727983209489696,EPCI
200068278,CC Berry Loire Puisaye,< 20 ans,3893.09147322858,226.296501622201,188.316263809491,-37.9802378127099,4081.40773703808,4119.38797485079,-0.00926257381528215,0.0549344958532094,0.0461400271530221,0.101115252713982,EPCI
200068278,CC Berry Loire Puisaye,> 65 ans,4693.62750450873,76.8270795432664,104.249486789988,27.4224072467212,4797.87699129871,4770.45458405199,0.00573190990106676,0.0161047711889147,0.0217282533460219,0.0378491411814639,EPCI
200068278,CC Berry Loire Puisaye,20-29 ans,1147.8919682705,144.429894006007,232.330464558053,87.9005705520462,1380.22243282855,1292.3218622765,0.0657804405435241,0.111760002072228,0.168328277408105,0.281948822516523,EPCI
200068278,CC Berry Loire Puisaye,30-39 ans,1810.62352790884,112.537002853645,110.60933281698,-1.92767003666494,1921.23286072582,1923.16053076248,-0.00100284744060423,0.058516697412164,0.0575720596280001,0.116089230703956,EPCI
200068278,CC Berry Loire Puisaye,40-49 ans,2296.63879070796,57.1610064456037,76.9925686001173,19.8315621545136,2373.63135930808,2353.79979715357,0.00838999511496091,0.0242845659663698,0.0324366158621029,0.0567553796578737,EPCI
200068278,CC Berry Loire Puisaye,50-64 ans,3756.66497720776,94.1237098649345,114.173091826764,20.0493819618292,3870.83806903452,3850.78868707269,0.00519304612748128,0.0244427096664413,0.0294957034602176,0.0539515333415854,EPCI
200068294,CC des Deux Vallées Vertes,< 20 ans,3804.94043070428,295.825474379734,157.100318578661,-138.725155801073,3962.04074928294,4100.76590508402,-0.0344111329337004,0.0721390787055114,0.0396513636582595,0.112349411904372,EPCI
200068294,CC des Deux Vallées Vertes,> 65 ans,3208.68256470251,44.570149193793,19.1274083186102,-25.4427408751828,3227.80997302112,3253.2527138963,-0.00785141020979203,0.0137001804389223,0.00592581610394727,0.0196565164046267,EPCI
200068294,CC des Deux Vallées Vertes,20-29 ans,1083.4633519845,271.756706336894,211.523633915449,-60.2330724214447,1294.98698589995,1355.22005832139,-0.0454553711588537,0.20052588852138,0.163340354936812,0.364711384573605,EPCI
200068294,CC des Deux Vallées Vertes,30-39 ans,1715.16052002396,130.372196401694,112.350258412167,-18.0219379895273,1827.51077843613,1845.53271642566,-0.00981308172077907,0.0706420402311767,0.0614772069953585,0.132164214855285,EPCI
200068294,CC des Deux Vallées Vertes,40-49 ans,2306.50335456964,64.6721973332164,102.629012711871,37.956815378655,2409.13236728151,2371.17555190286,0.0158804897175458,0.0272743185468985,0.0425999891519779,0.0699959972761056,EPCI
200068294,CC des Deux Vallées Vertes,50-64 ans,3328.56183080438,77.9896350563702,69.1790465832417,-8.81058847312842,3397.74087738763,3406.55146586075,-0.00258971485311645,0.0228940134437875,0.0203603067684286,0.0432576010011214,EPCI
200068369,CC de Mirecourt Dompaire,< 20 ans,3967.83647214473,289.343137760858,285.348432835593,-3.99470492526535,4253.18490498033,4257.17960990559,-0.000938785857709856,0.0679659221066491,0.0670905307929265,0.135056863802068,EPCI
200068369,CC de Mirecourt Dompaire,> 65 ans,3898.62598908912,69.2100010493394,92.6086018881648,23.3986008388254,3991.23459097729,3967.83599013846,0.00587973196125251,0.0174427575185446,0.023202996410564,0.0406626882594674,EPCI
200068369,CC de Mirecourt Dompaire,20-29 ans,1580.54716286193,268.019758207638,270.47071478212,2.45095657448178,1851.01787764405,1848.56692106957,0.00132499007744545,0.144987857974091,0.146119990546159,0.291108598552463,EPCI
200068369,CC de Mirecourt Dompaire,30-39 ans,2138.71788179206,107.141591434203,186.912649129732,79.771057695529,2325.63053092179,2245.85947322626,0.0348993687498591,0.0477062757984095,0.0803707410289487,0.128647001435907,EPCI
200068369,CC de Mirecourt Dompaire,40-49 ans,2458.15868824922,94.7918654554146,82.0638419146288,-12.7280235407858,2540.22253016385,2552.95055370463,-0.00499807225523087,0.0371303178269005,0.0323057688608626,0.0694481434099287,EPCI
200068369,CC de Mirecourt Dompaire,50-64 ans,3915.37887375829,58.8419703711677,72.7986165962078,13.9566462250401,3988.1774903545,3974.22084412946,0.00350563878840273,0.0148059135812964,0.0182536050043593,0.0330655617660472,EPCI
200068377,CC de la Porte des Vosges Méridionales,< 20 ans,5862.1008299131,398.761218731429,273.467036072227,-125.294182659202,6135.56786598533,6260.86204864453,-0.0202145591145292,0.0636911044570548,0.0445707784585495,0.108455137395697,EPCI
200068377,CC de la Porte des Vosges Méridionales,> 65 ans,6980.32489971645,109.656444312281,123.097688465087,13.4412441528061,7103.42258818154,7089.98134402873,0.00189401277058039,0.0154663939143697,0.0173293489070879,0.0327975070517312,EPCI
200068377,CC de la Porte des Vosges Méridionales,20-29 ans,2377.88129378605,338.261970604189,358.318837262735,20.0568666585464,2736.20013104879,2716.14326439024,0.00735715460450427,0.124537602651135,0.130954908303945,0.255516117509996,EPCI
200068377,CC de la Porte des Vosges Méridionales,30-39 ans,2928.97745095324,203.614981684569,191.533623559491,-12.0813581250781,3120.51107451273,3132.59243263781,-0.00386411583024744,0.0649988742752323,0.0613789276775437,0.126384795899252,EPCI
200068377,CC de la Porte des Vosges Méridionales,40-49 ans,3665.30306050278,134.208982277975,125.966412336102,-8.24256994187287,3791.26947283888,3799.51204278075,-0.00217173157333327,0.0353226890102844,0.0332253914522671,0.0685503578462142,EPCI
200068377,CC de la Porte des Vosges Méridionales,50-64 ans,6255.9761838539,56.8634783740891,171.07180529639,114.208326922301,6427.04798915029,6312.83966222799,0.0179292518187859,0.00900759110267348,0.026617477508365,0.0357829346549724,EPCI
200068435,CC Coeur du Perche,< 20 ans,2560.56280207953,183.413379690809,116.416812351833,-66.9965673389763,2676.97961443137,2743.97618177034,-0.0247176217101488,0.0668421908722531,0.0434881206133361,0.110618940022615,EPCI
200068435,CC Coeur du Perche,> 65 ans,2372.34533099481,75.5168318142587,56.5390837845427,-18.9777480297161,2428.88441477935,2447.86216280906,-0.00778295436426008,0.0308501160570245,0.0232777992400593,0.054157382795193,EPCI
200068435,CC Coeur du Perche,20-29 ans,702.924286924791,124.700567893333,188.016211664278,63.3156437709445,890.940498589069,827.624854818124,0.0736843014383086,0.150672816515083,0.211031165338233,0.363927713237818,EPCI
200068435,CC Coeur du Perche,30-39 ans,1384.24840713884,74.1514550428069,78.0496451747127,3.89819013190579,1462.29805231355,1458.39986218165,0.00266935523359631,0.0508443925192659,0.0533746489309944,0.104222418526858,EPCI
200068435,CC Coeur du Perche,40-49 ans,1312.55817674844,79.5650104720741,20.0999291915992,-59.4650812804749,1332.65810594004,1392.12318722051,-0.0436475994823787,0.0571537139834098,0.0150825850246271,0.0731544509013191,EPCI
200068435,CC Coeur du Perche,50-64 ans,2688.64766643698,53.0858319936904,117.963641501409,64.8778095077189,2806.61130793839,2741.73349843067,0.0233863654015318,0.0193621415152407,0.0420306300226733,0.0616578383155815,EPCI
200068443,CC Andaine - Passais,< 20 ans,2191.11894813444,201.173328390005,115.572165639862,-85.6011627501426,2306.6911137743,2392.29227652445,-0.0364339073540331,0.0840922868681716,0.0501030090026915,0.134814476971254,EPCI
200068443,CC Andaine - Passais,> 65 ans,3957.1757652949,62.5407365328896,159.061001330995,96.5202647981053,4116.23676662589,4019.71650182778,0.0237268483761707,0.015558494362588,0.0386423353050652,0.0544746830646441,EPCI
200068443,CC Andaine - Passais,20-29 ans,780.877114245957,203.990063405836,153.504923057854,-50.4851403479824,934.382037303811,984.867177651793,-0.0526092598653482,0.207124440772011,0.164284967956787,0.372536285207713,EPCI
200068443,CC Andaine - Passais,30-39 ans,843.72637732803,95.3571366424371,74.8601367953123,-20.4969998471248,918.586514123343,939.083513970468,-0.0220674280546553,0.101542765072368,0.0814949225188173,0.183258889752786,EPCI
200068443,CC Andaine - Passais,40-49 ans,1719.84711886063,40.6467986235568,68.3607227577471,27.7139241341904,1788.20784161838,1760.49391748419,0.0156191903493175,0.0230882925637383,0.0382286226280491,0.0614351550404004,EPCI
200068443,CC Andaine - Passais,50-64 ans,2943.50614836574,57.1486498825719,123.675113299294,66.5264634167219,3067.18126166503,3000.65479824831,0.0219275744301081,0.0190453929975329,0.0403220751394902,0.0596007411526699,EPCI
200068450,CC Argentan Intercom,< 20 ans,6744.37329344439,402.896156638997,442.655594442667,39.7594378036697,7187.02888788705,7147.26945008338,0.00554745504331385,0.0563706404876476,0.061590902353087,0.117976022424741,EPCI
200068450,CC Argentan Intercom,> 65 ans,7622.78486294523,163.256996784322,95.0542716993401,-68.2027250849818,7717.83913464457,7786.04185972955,-0.00879814868415597,0.0209679063798396,0.0123161768522295,0.0333221428334486,EPCI
200068450,CC Argentan Intercom,20-29 ans,2810.93276724151,420.279140830351,445.526863859741,25.2477230293902,3256.45963110125,3231.21190807186,0.00778329262723685,0.130068578845125,0.136813261741272,0.266908088506726,EPCI
200068450,CC Argentan Intercom,30-39 ans,3402.0487227872,261.959415192136,180.317889608399,-81.6415255837369,3582.3666123956,3664.00813797934,-0.0225330674706032,0.0714953147829535,0.0503348509849518,0.12206857084714,EPCI
200068450,CC Argentan Intercom,40-49 ans,4266.48155107757,129.428060302798,125.64261865023,-3.78544165256807,4392.1241697278,4395.90961138037,-0.000861499112737987,0.0294428393085536,0.0286063448561421,0.05804954448431,EPCI
200068450,CC Argentan Intercom,50-64 ans,7214.03456208814,214.299824263496,181.146812555697,-33.1530117077989,7395.18137464384,7428.33438635164,-0.00447302950829426,0.0288489738234236,0.0244952494575457,0.0533539604497491,EPCI
200068468,CC des Pays de l'Aigle,< 20 ans,5668.24782844971,322.207412887561,264.699021750335,-57.5083911372261,5932.94685020005,5990.45524133727,-0.009646305760005,0.0537867991507827,0.0446151007979129,0.0984461364520207,EPCI
200068468,CC des Pays de l'Aigle,> 65 ans,5862.86108061067,73.7379340518066,111.924082747414,38.1861486956076,5974.78516335809,5936.59901466248,0.00641170633486416,0.0124209052808999,0.018732737611022,0.0311738776995897,EPCI
200068468,CC des Pays de l'Aigle,20-29 ans,1944.36471643218,310.32444280803,299.57429972745,-10.7501430805805,2243.93901615963,2254.68915924021,-0.00477929833782051,0.137635133222801,0.133503761719939,0.271148767471218,EPCI
200068468,CC des Pays de l'Aigle,30-39 ans,2682.53952266937,129.943463153877,119.812098526967,-10.1313646269098,2802.35162119633,2812.48298582324,-0.00360878470551696,0.0462023997332169,0.0427541275051768,0.0889627492744322,EPCI
200068468,CC des Pays de l'Aigle,40-49 ans,3442.74590429389,125.639934610919,92.5161049449831,-33.1238296659355,3535.26200923887,3568.38583890481,-0.00932586478779108,0.0352091786827288,0.0261695186108431,0.0614208486173509,EPCI
200068468,CC des Pays de l'Aigle,50-64 ans,5108.97960234078,129.42434020101,145.401215401033,15.9768752000231,5254.38081774181,5238.40394254179,0.00304530695426011,0.0247068270451496,0.0276723786197747,0.052383721172341,EPCI
200068484,CC des Causses à l'Aubrac,< 20 ans,2664.15952983568,231.312775177765,98.5249581903086,-132.787816987456,2762.68448802599,2895.47230501344,-0.0469367752943183,0.0798877526050766,0.0356627615702535,0.116588403408627,EPCI
200068484,CC des Causses à l'Aubrac,> 65 ans,4222.10814988571,32.5573809335723,74.5595862763688,42.0022053427965,4296.66773616207,4254.66553081928,0.00982354541249763,0.00765215989311927,0.017352886202685,0.0250526938585224,EPCI
200068484,CC des Causses à l'Aubrac,20-29 ans,855.40106200296,102.963593739062,119.29848181134,16.3348880722788,974.699543814301,958.364655742022,0.0169005127465792,0.107436760237512,0.122395134550375,0.229958296885758,EPCI
200068484,CC des Causses à l'Aubrac,30-39 ans,1227.09932874287,137.833111388207,51.4631712339572,-86.3699401542497,1278.56249997683,1364.93244013108,-0.0653452661049726,0.1009816364061,0.0402508060692301,0.143216678609899,EPCI
200068484,CC des Causses à l'Aubrac,40-49 ans,1713.11882079401,41.5347288864956,61.9218020522486,20.387073165753,1775.04062284626,1754.65354968051,0.0115517504742677,0.0236711850576191,0.0348847239073085,0.0586206769662902,EPCI
200068484,CC des Causses à l'Aubrac,50-64 ans,3232.34910538189,64.2384835280244,138.318267880046,74.0797843520213,3370.66737326194,3296.58758890992,0.0222219743424631,0.019486357269599,0.04103586992216,0.0607616635503879,EPCI
200068500,CA de Cambrai,< 20 ans,18629.9572245116,940.476805442519,1108.44752369784,167.970718255326,19738.4047482094,19570.4340299541,0.00854620606847515,0.0480560014153516,0.0561568950397777,0.104247512408256,EPCI
200068500,CA de Cambrai,> 65 ans,14323.0178539599,225.39880988135,278.658821089912,53.2600112085611,14601.6766750498,14548.4166638412,0.00365419146960353,0.0154930130947898,0.0190840289982631,0.0345836032228937,EPCI
200068500,CA de Cambrai,20-29 ans,8177.59332972952,1057.06838368402,1015.10545060256,-41.9629330814571,9192.69878033208,9234.66171341354,-0.00455441603757626,0.114467472278774,0.110425183600532,0.224901861011498,EPCI
200068500,CA de Cambrai,30-39 ans,9094.06370658367,456.499401601452,593.476294723808,136.976893122356,9687.54000130748,9550.56310818512,0.0142401662308139,0.0477981660798847,0.0612618161724968,0.109155844560078,EPCI
200068500,CA de Cambrai,40-49 ans,10595.4513382582,339.023044627275,324.217006560538,-14.8060380667363,10919.6683448188,10934.4743828855,-0.00135498685546396,0.0310049694897003,0.0296911038249962,0.0606969634500492,EPCI
200068500,CA de Cambrai,50-64 ans,16773.475288224,313.850688261934,320.505883746707,6.65519548477249,17093.9811719707,17087.3259764859,0.000389405557597174,0.0183674548430708,0.0187496336004071,0.0371171628547439,EPCI
200068534,CC Terroir de Caux,< 20 ans,9037.96365718425,556.32920625812,420.171228626145,-136.157977631974,9458.1348858104,9594.29286344237,-0.0142929792910317,0.0579854309407136,0.0444243218878712,0.102506667154013,EPCI
200068534,CC Terroir de Caux,> 65 ans,6395.201109358,103.567662220333,91.7125184612224,-11.8551437591104,6486.91362781922,6498.76877157833,-0.00182587920980731,0.0159365051843781,0.0141380822565468,0.0300762292924421,EPCI
200068534,CC Terroir de Caux,20-29 ans,2752.65305151897,381.041024682163,390.166997811114,9.12597312895167,3142.82004933008,3133.69407620113,0.00290797501493054,0.12159483836536,0.124145509983711,0.24574405699374,EPCI
200068534,CC Terroir de Caux,30-39 ans,4841.09414911351,235.858331396926,319.038604025229,83.180272628303,5160.13275313874,5076.95248051044,0.0162507727013721,0.0464566750038229,0.0618275961662358,0.108409165843069,EPCI
200068534,CC Terroir de Caux,40-49 ans,5227.80304930742,136.744989268737,193.58747888284,56.8424896141035,5421.39052819026,5364.54803857616,0.0105401100260753,0.0254904958041967,0.0357080859377719,0.0612524290040732,EPCI
200068534,CC Terroir de Caux,50-64 ans,7430.31363901535,106.437088699964,186.501358572972,80.0642698730074,7616.81499758832,7536.75072771531,0.0105670535007236,0.0141224106442259,0.0244854783307751,0.0386626425203387,EPCI
200068542,CC Les Balcons du Dauphiné,< 20 ans,18951.0360289377,1016.57565044951,1070.34578758147,53.7701371319616,20021.3818165192,19967.6116793872,0.00268924683675602,0.0509112289828296,0.0534601356385077,0.104374791940918,EPCI
200068542,CC Les Balcons du Dauphiné,> 65 ans,11531.8240491194,132.607219341297,235.534610419642,102.927391078345,11767.3586595391,11664.4312684607,0.00878527772693559,0.0113685113563875,0.0200159285727821,0.031422424910103,EPCI
200068542,CC Les Balcons du Dauphiné,20-29 ans,5423.76502081479,729.204243325741,1104.0936611754,374.889417849655,6527.85868199019,6152.96926414053,0.0591269622838853,0.118512576939973,0.169135656110555,0.289144827496935,EPCI
200068542,CC Les Balcons du Dauphiné,30-39 ans,8863.31927206407,500.947890750234,806.666640735628,305.718749985394,9669.9859127997,9364.2671628143,0.0321230098991454,0.0534956854647963,0.083419629357255,0.137395938394991,EPCI
200068542,CC Les Balcons du Dauphiné,40-49 ans,11345.6343943247,364.19558321079,419.612399527794,55.4168163170036,11765.2467938525,11709.8299775355,0.00472133206265352,0.0311016969426093,0.035665414154087,0.066777884508894,EPCI
200068542,CC Les Balcons du Dauphiné,50-64 ans,14103.5618887793,350.772318412233,392.432073407647,41.6597549954142,14495.9939621869,14454.3342071915,0.0028780160799337,0.0242676219730489,0.0270717602691691,0.0513434174197714,EPCI
200068559,CC de l'Ouest Vosgien,< 20 ans,4774.7320371893,317.884944113564,157.592770948943,-160.292173164621,4932.32480813825,5092.61698130287,-0.0319786740973301,0.0624207446349594,0.031951012368228,0.0948589478221828,EPCI
200068559,CC de l'Ouest Vosgien,> 65 ans,5429.52691077189,63.2039687440815,48.6502062580623,-14.5537624860192,5478.17711702995,5492.73087951597,-0.00265315550738395,0.0115068387893876,0.00888072897585292,0.0203910515040979,EPCI
200068559,CC de l'Ouest Vosgien,20-29 ans,2112.56132397733,315.876308291572,206.748129415294,-109.128178876277,2319.30945339262,2428.4376322689,-0.0459705106052726,0.130073881286565,0.0891421061182109,0.220156814707011,EPCI
