TERR,LIB_TERR,AGEREVS,type_indice,valeur,NIV_TERR
200041317,CA du Niortais,50-64 ans,pct_ind_PRES,0.211509450450321,EPCI
200041325,CC du Pays Rhénan,< 20 ans,pct_ind_PRES,0.221144748407285,EPCI
200041325,CC du Pays Rhénan,> 65 ans,pct_ind_PRES,0.179021278391334,EPCI
200041325,CC du Pays Rhénan,20-29 ans,pct_ind_PRES,0.0953083578372486,EPCI
200041325,CC du Pays Rhénan,30-39 ans,pct_ind_PRES,0.128509101752207,EPCI
200041325,CC du Pays Rhénan,40-49 ans,pct_ind_PRES,0.169282819248473,EPCI
200041325,CC du Pays Rhénan,50-64 ans,pct_ind_PRES,0.206733694363452,EPCI
200041333,CC de Parthenay-Gâtine,< 20 ans,pct_ind_PRES,0.213440916191539,EPCI
200041333,CC de Parthenay-Gâtine,> 65 ans,pct_ind_PRES,0.2593550635053,EPCI
200041333,CC de Parthenay-Gâtine,20-29 ans,pct_ind_PRES,0.0755772284304578,EPCI
200041333,CC de Parthenay-Gâtine,30-39 ans,pct_ind_PRES,0.10731082953308,EPCI
200041333,CC de Parthenay-Gâtine,40-49 ans,pct_ind_PRES,0.133012748021058,EPCI
200041333,CC de Parthenay-Gâtine,50-64 ans,pct_ind_PRES,0.211303214318565,EPCI
200041366,CC Rhône Crussol,< 20 ans,pct_ind_PRES,0.22638250393066,EPCI
200041366,CC Rhône Crussol,> 65 ans,pct_ind_PRES,0.22063591281801,EPCI
200041366,CC Rhône Crussol,20-29 ans,pct_ind_PRES,0.086584271594436,EPCI
200041366,CC Rhône Crussol,30-39 ans,pct_ind_PRES,0.115529858613147,EPCI
200041366,CC Rhône Crussol,40-49 ans,pct_ind_PRES,0.144489473133156,EPCI
200041366,CC Rhône Crussol,50-64 ans,pct_ind_PRES,0.206377979910591,EPCI
200041416,CC Airvaudais-Val du Thouet,< 20 ans,pct_ind_PRES,0.192489740911848,EPCI
200041416,CC Airvaudais-Val du Thouet,> 65 ans,pct_ind_PRES,0.28323237209825,EPCI
200041416,CC Airvaudais-Val du Thouet,20-29 ans,pct_ind_PRES,0.074525322856399,EPCI
200041416,CC Airvaudais-Val du Thouet,30-39 ans,pct_ind_PRES,0.10423412918343,EPCI
200041416,CC Airvaudais-Val du Thouet,40-49 ans,pct_ind_PRES,0.129112291955154,EPCI
200041416,CC Airvaudais-Val du Thouet,50-64 ans,pct_ind_PRES,0.216406142994919,EPCI
200041440,CC de Domme - Villefranche du Périgord,< 20 ans,pct_ind_PRES,0.177559417504904,EPCI
200041440,CC de Domme - Villefranche du Périgord,> 65 ans,pct_ind_PRES,0.30870470039954,EPCI
200041440,CC de Domme - Villefranche du Périgord,20-29 ans,pct_ind_PRES,0.0526664581643939,EPCI
200041440,CC de Domme - Villefranche du Périgord,30-39 ans,pct_ind_PRES,0.0846335162782921,EPCI
200041440,CC de Domme - Villefranche du Périgord,40-49 ans,pct_ind_PRES,0.128969892208164,EPCI
200041440,CC de Domme - Villefranche du Périgord,50-64 ans,pct_ind_PRES,0.247466015444705,EPCI
200041465,CC Val Eyrieux,< 20 ans,pct_ind_PRES,0.18124359061541,EPCI
200041465,CC Val Eyrieux,> 65 ans,pct_ind_PRES,0.259490767920317,EPCI
200041465,CC Val Eyrieux,20-29 ans,pct_ind_PRES,0.0807282435464316,EPCI
200041465,CC Val Eyrieux,30-39 ans,pct_ind_PRES,0.0912014249597583,EPCI
200041465,CC Val Eyrieux,40-49 ans,pct_ind_PRES,0.131402174599808,EPCI
200041465,CC Val Eyrieux,50-64 ans,pct_ind_PRES,0.255933798358276,EPCI
200041499,CC Aunis Atlantique,< 20 ans,pct_ind_PRES,0.265769186733143,EPCI
200041499,CC Aunis Atlantique,> 65 ans,pct_ind_PRES,0.162905712774542,EPCI
200041499,CC Aunis Atlantique,20-29 ans,pct_ind_PRES,0.0842366440628405,EPCI
200041499,CC Aunis Atlantique,30-39 ans,pct_ind_PRES,0.158612394557231,EPCI
200041499,CC Aunis Atlantique,40-49 ans,pct_ind_PRES,0.151169889281183,EPCI
200041499,CC Aunis Atlantique,50-64 ans,pct_ind_PRES,0.17730617259106,EPCI
200041507,CA La Riviera du Levant,< 20 ans,pct_ind_PRES,0.253630455845865,EPCI
200041507,CA La Riviera du Levant,> 65 ans,pct_ind_PRES,0.164083704273672,EPCI
200041507,CA La Riviera du Levant,20-29 ans,pct_ind_PRES,0.0938328092981489,EPCI
200041507,CA La Riviera du Levant,30-39 ans,pct_ind_PRES,0.110953277950059,EPCI
200041507,CA La Riviera du Levant,40-49 ans,pct_ind_PRES,0.161542105671126,EPCI
200041507,CA La Riviera du Levant,50-64 ans,pct_ind_PRES,0.215957646961129,EPCI
200041515,CC du Bassin de Pont-à-Mousson,< 20 ans,pct_ind_PRES,0.244118074836619,EPCI
200041515,CC du Bassin de Pont-à-Mousson,> 65 ans,pct_ind_PRES,0.176567143997108,EPCI
200041515,CC du Bassin de Pont-à-Mousson,20-29 ans,pct_ind_PRES,0.107270588246025,EPCI
200041515,CC du Bassin de Pont-à-Mousson,30-39 ans,pct_ind_PRES,0.130848337565499,EPCI
200041515,CC du Bassin de Pont-à-Mousson,40-49 ans,pct_ind_PRES,0.139539783529977,EPCI
200041515,CC du Bassin de Pont-à-Mousson,50-64 ans,pct_ind_PRES,0.201656071824772,EPCI
200041523,CC de la Haute-Saintonge,< 20 ans,pct_ind_PRES,0.205258865811236,EPCI
200041523,CC de la Haute-Saintonge,> 65 ans,pct_ind_PRES,0.256151549972766,EPCI
200041523,CC de la Haute-Saintonge,20-29 ans,pct_ind_PRES,0.0773469574646978,EPCI
200041523,CC de la Haute-Saintonge,30-39 ans,pct_ind_PRES,0.102462828302459,EPCI
200041523,CC de la Haute-Saintonge,40-49 ans,pct_ind_PRES,0.136243785264201,EPCI
200041523,CC de la Haute-Saintonge,50-64 ans,pct_ind_PRES,0.222536013184641,EPCI
200041556,CC Portes de la Creuse en Marche,< 20 ans,pct_ind_PRES,0.155237845386899,EPCI
200041556,CC Portes de la Creuse en Marche,> 65 ans,pct_ind_PRES,0.314123572788425,EPCI
200041556,CC Portes de la Creuse en Marche,20-29 ans,pct_ind_PRES,0.0628889476996929,EPCI
200041556,CC Portes de la Creuse en Marche,30-39 ans,pct_ind_PRES,0.0824454373305195,EPCI
200041556,CC Portes de la Creuse en Marche,40-49 ans,pct_ind_PRES,0.109587889390787,EPCI
200041556,CC Portes de la Creuse en Marche,50-64 ans,pct_ind_PRES,0.275716307403676,EPCI
200041572,CC Dronne et Belle,< 20 ans,pct_ind_PRES,0.176181859481216,EPCI
200041572,CC Dronne et Belle,> 65 ans,pct_ind_PRES,0.294724573550458,EPCI
200041572,CC Dronne et Belle,20-29 ans,pct_ind_PRES,0.0675992233957882,EPCI
200041572,CC Dronne et Belle,30-39 ans,pct_ind_PRES,0.0970096384448132,EPCI
200041572,CC Dronne et Belle,40-49 ans,pct_ind_PRES,0.127583463772307,EPCI
200041572,CC Dronne et Belle,50-64 ans,pct_ind_PRES,0.236901241355417,EPCI
200041614,CC Aunis Sud,< 20 ans,pct_ind_PRES,0.247490613422713,EPCI
200041614,CC Aunis Sud,> 65 ans,pct_ind_PRES,0.195951736789253,EPCI
200041614,CC Aunis Sud,20-29 ans,pct_ind_PRES,0.0897120074581699,EPCI
200041614,CC Aunis Sud,30-39 ans,pct_ind_PRES,0.135001051324821,EPCI
200041614,CC Aunis Sud,40-49 ans,pct_ind_PRES,0.138341693384425,EPCI
200041614,CC Aunis Sud,50-64 ans,pct_ind_PRES,0.193502897620619,EPCI
200041622,CC Ardennes Thiérache,< 20 ans,pct_ind_PRES,0.246348288298675,EPCI
200041622,CC Ardennes Thiérache,> 65 ans,pct_ind_PRES,0.193012411827532,EPCI
200041622,CC Ardennes Thiérache,20-29 ans,pct_ind_PRES,0.0919103993675496,EPCI
200041622,CC Ardennes Thiérache,30-39 ans,pct_ind_PRES,0.120991036615207,EPCI
200041622,CC Ardennes Thiérache,40-49 ans,pct_ind_PRES,0.144320075859885,EPCI
200041622,CC Ardennes Thiérache,50-64 ans,pct_ind_PRES,0.203417788031152,EPCI
200041630,CA Ardenne Métropole,< 20 ans,pct_ind_PRES,0.228082571979079,EPCI
200041630,CA Ardenne Métropole,> 65 ans,pct_ind_PRES,0.199297406547872,EPCI
200041630,CA Ardenne Métropole,20-29 ans,pct_ind_PRES,0.109977795116208,EPCI
200041630,CA Ardenne Métropole,30-39 ans,pct_ind_PRES,0.111500356764289,EPCI
200041630,CA Ardenne Métropole,40-49 ans,pct_ind_PRES,0.132057949280457,EPCI
200041630,CA Ardenne Métropole,50-64 ans,pct_ind_PRES,0.219083920312095,EPCI
200041689,CC Vals de Saintonge,< 20 ans,pct_ind_PRES,0.204382104073799,EPCI
200041689,CC Vals de Saintonge,> 65 ans,pct_ind_PRES,0.267102305287725,EPCI
200041689,CC Vals de Saintonge,20-29 ans,pct_ind_PRES,0.0784512031509603,EPCI
200041689,CC Vals de Saintonge,30-39 ans,pct_ind_PRES,0.0959696482305478,EPCI
200041689,CC Vals de Saintonge,40-49 ans,pct_ind_PRES,0.129825446387523,EPCI
200041689,CC Vals de Saintonge,50-64 ans,pct_ind_PRES,0.224269292869446,EPCI
200041721,CC de la Haute Comté,< 20 ans,pct_ind_PRES,0.21716346298717,EPCI
200041721,CC de la Haute Comté,> 65 ans,pct_ind_PRES,0.237841543318084,EPCI
200041721,CC de la Haute Comté,20-29 ans,pct_ind_PRES,0.0821000317044632,EPCI
200041721,CC de la Haute Comté,30-39 ans,pct_ind_PRES,0.109803555103087,EPCI
200041721,CC de la Haute Comté,40-49 ans,pct_ind_PRES,0.118471979252392,EPCI
200041721,CC de la Haute Comté,50-64 ans,pct_ind_PRES,0.234619427634805,EPCI
200041762,CA Rochefort Océan,< 20 ans,pct_ind_PRES,0.215569493842984,EPCI
200041762,CA Rochefort Océan,> 65 ans,pct_ind_PRES,0.231777677772096,EPCI
200041762,CA Rochefort Océan,20-29 ans,pct_ind_PRES,0.095504717603394,EPCI
200041762,CA Rochefort Océan,30-39 ans,pct_ind_PRES,0.106468705039771,EPCI
200041762,CA Rochefort Océan,40-49 ans,pct_ind_PRES,0.141086921970784,EPCI
200041762,CA Rochefort Océan,50-64 ans,pct_ind_PRES,0.20959248377097,EPCI
200041788,CA du Pays Nord Martinique,< 20 ans,pct_ind_PRES,0.232991547056877,EPCI
200041788,CA du Pays Nord Martinique,> 65 ans,pct_ind_PRES,0.203274681377006,EPCI
200041788,CA du Pays Nord Martinique,20-29 ans,pct_ind_PRES,0.0918319162683835,EPCI
200041788,CA du Pays Nord Martinique,30-39 ans,pct_ind_PRES,0.0877945163853246,EPCI
200041788,CA du Pays Nord Martinique,40-49 ans,pct_ind_PRES,0.150539195202407,EPCI
200041788,CA du Pays Nord Martinique,50-64 ans,pct_ind_PRES,0.233568143710002,EPCI
200041853,CC du Pays de Montbozon et du Chanois,< 20 ans,pct_ind_PRES,0.261719931762472,EPCI
200041853,CC du Pays de Montbozon et du Chanois,> 65 ans,pct_ind_PRES,0.179088002535332,EPCI
200041853,CC du Pays de Montbozon et du Chanois,20-29 ans,pct_ind_PRES,0.0758982251136721,EPCI
200041853,CC du Pays de Montbozon et du Chanois,30-39 ans,pct_ind_PRES,0.130396724348932,EPCI
200041853,CC du Pays de Montbozon et du Chanois,40-49 ans,pct_ind_PRES,0.138853581695045,EPCI
200041853,CC du Pays de Montbozon et du Chanois,50-64 ans,pct_ind_PRES,0.214043534544547,EPCI
200041861,CC du Triangle Vert,< 20 ans,pct_ind_PRES,0.25084064961162,EPCI
200041861,CC du Triangle Vert,> 65 ans,pct_ind_PRES,0.166696797421209,EPCI
200041861,CC du Triangle Vert,20-29 ans,pct_ind_PRES,0.0990357174790046,EPCI
200041861,CC du Triangle Vert,30-39 ans,pct_ind_PRES,0.128600311540333,EPCI
200041861,CC du Triangle Vert,40-49 ans,pct_ind_PRES,0.152753812922794,EPCI
200041861,CC du Triangle Vert,50-64 ans,pct_ind_PRES,0.20207271102504,EPCI
200041879,CC Terres de Saône,< 20 ans,pct_ind_PRES,0.220511735114556,EPCI
200041879,CC Terres de Saône,> 65 ans,pct_ind_PRES,0.195750393880176,EPCI
200041879,CC Terres de Saône,20-29 ans,pct_ind_PRES,0.0898826999147835,EPCI
200041879,CC Terres de Saône,30-39 ans,pct_ind_PRES,0.119009734041818,EPCI
200041879,CC Terres de Saône,40-49 ans,pct_ind_PRES,0.140767948974159,EPCI
200041879,CC Terres de Saône,50-64 ans,pct_ind_PRES,0.234077488074507,EPCI
200041887,CC du Val Marnaysien,< 20 ans,pct_ind_PRES,0.261014625496917,EPCI
200041887,CC du Val Marnaysien,> 65 ans,pct_ind_PRES,0.166167844776549,EPCI
200041887,CC du Val Marnaysien,20-29 ans,pct_ind_PRES,0.0815069981342318,EPCI
200041887,CC du Val Marnaysien,30-39 ans,pct_ind_PRES,0.134738439401951,EPCI
200041887,CC du Val Marnaysien,40-49 ans,pct_ind_PRES,0.15568716031578,EPCI
200041887,CC du Val Marnaysien,50-64 ans,pct_ind_PRES,0.200884931874572,EPCI
200041960,CC Pévèle-Carembault,< 20 ans,pct_ind_PRES,0.256683938074006,EPCI
200041960,CC Pévèle-Carembault,> 65 ans,pct_ind_PRES,0.15926005900336,EPCI
200041960,CC Pévèle-Carembault,20-29 ans,pct_ind_PRES,0.102596804158992,EPCI
200041960,CC Pévèle-Carembault,30-39 ans,pct_ind_PRES,0.123225445668633,EPCI
200041960,CC Pévèle-Carembault,40-49 ans,pct_ind_PRES,0.151335796922176,EPCI
200041960,CC Pévèle-Carembault,50-64 ans,pct_ind_PRES,0.206897956172834,EPCI
200041994,CC Haut Val de Sèvre,< 20 ans,pct_ind_PRES,0.239235552171674,EPCI
200041994,CC Haut Val de Sèvre,> 65 ans,pct_ind_PRES,0.199739672000171,EPCI
200041994,CC Haut Val de Sèvre,20-29 ans,pct_ind_PRES,0.0914009891638265,EPCI
200041994,CC Haut Val de Sèvre,30-39 ans,pct_ind_PRES,0.126713033341763,EPCI
200041994,CC Haut Val de Sèvre,40-49 ans,pct_ind_PRES,0.142652322700986,EPCI
200041994,CC Haut Val de Sèvre,50-64 ans,pct_ind_PRES,0.20025843062158,EPCI
200042000,CC Bruyères-Vallons des Vosges,< 20 ans,pct_ind_PRES,0.247582426807626,EPCI
200042000,CC Bruyères-Vallons des Vosges,> 65 ans,pct_ind_PRES,0.208240906123533,EPCI
200042000,CC Bruyères-Vallons des Vosges,20-29 ans,pct_ind_PRES,0.0848082449490202,EPCI
200042000,CC Bruyères-Vallons des Vosges,30-39 ans,pct_ind_PRES,0.122229285564091,EPCI
200042000,CC Bruyères-Vallons des Vosges,40-49 ans,pct_ind_PRES,0.132813679285083,EPCI
200042000,CC Bruyères-Vallons des Vosges,50-64 ans,pct_ind_PRES,0.204325457270647,EPCI
200042174,CA Lorient Agglomération,< 20 ans,pct_ind_PRES,0.216241825656455,EPCI
200042174,CA Lorient Agglomération,> 65 ans,pct_ind_PRES,0.230463895880042,EPCI
200042174,CA Lorient Agglomération,20-29 ans,pct_ind_PRES,0.101693672841069,EPCI
200042174,CA Lorient Agglomération,30-39 ans,pct_ind_PRES,0.106716047226446,EPCI
200042174,CA Lorient Agglomération,40-49 ans,pct_ind_PRES,0.132181918554134,EPCI
200042174,CA Lorient Agglomération,50-64 ans,pct_ind_PRES,0.212702639841855,EPCI
200042182,CC du Mont des Avaloirs,< 20 ans,pct_ind_PRES,0.205660366331359,EPCI
200042182,CC du Mont des Avaloirs,> 65 ans,pct_ind_PRES,0.246220618693951,EPCI
200042182,CC du Mont des Avaloirs,20-29 ans,pct_ind_PRES,0.0767581190588918,EPCI
200042182,CC du Mont des Avaloirs,30-39 ans,pct_ind_PRES,0.0996438010977043,EPCI
200042182,CC du Mont des Avaloirs,40-49 ans,pct_ind_PRES,0.141397178825583,EPCI
200042182,CC du Mont des Avaloirs,50-64 ans,pct_ind_PRES,0.230319915992511,EPCI
200042190,CA de la Porte du Hainaut,< 20 ans,pct_ind_PRES,0.266065971921803,EPCI
200042190,CA de la Porte du Hainaut,> 65 ans,pct_ind_PRES,0.161289945618195,EPCI
200042190,CA de la Porte du Hainaut,20-29 ans,pct_ind_PRES,0.117637489668697,EPCI
200042190,CA de la Porte du Hainaut,30-39 ans,pct_ind_PRES,0.127595367482799,EPCI
200042190,CA de la Porte du Hainaut,40-49 ans,pct_ind_PRES,0.132174499310988,EPCI
200042190,CA de la Porte du Hainaut,50-64 ans,pct_ind_PRES,0.195236725997519,EPCI
200042372,CC des Coteaux Arrats Gimone,< 20 ans,pct_ind_PRES,0.214342727587598,EPCI
200042372,CC des Coteaux Arrats Gimone,> 65 ans,pct_ind_PRES,0.235648922798331,EPCI
200042372,CC des Coteaux Arrats Gimone,20-29 ans,pct_ind_PRES,0.0647224431078858,EPCI
200042372,CC des Coteaux Arrats Gimone,30-39 ans,pct_ind_PRES,0.119019842078604,EPCI
200042372,CC des Coteaux Arrats Gimone,40-49 ans,pct_ind_PRES,0.157714443224391,EPCI
200042372,CC des Coteaux Arrats Gimone,50-64 ans,pct_ind_PRES,0.20855162120319,EPCI
200042414,CC Bresse Revermont 71,< 20 ans,pct_ind_PRES,0.210260393558013,EPCI
200042414,CC Bresse Revermont 71,> 65 ans,pct_ind_PRES,0.275271123546922,EPCI
200042414,CC Bresse Revermont 71,20-29 ans,pct_ind_PRES,0.0795640781197733,EPCI
200042414,CC Bresse Revermont 71,30-39 ans,pct_ind_PRES,0.119800092024912,EPCI
200042414,CC Bresse Revermont 71,40-49 ans,pct_ind_PRES,0.1216878481534,EPCI
200042414,CC Bresse Revermont 71,50-64 ans,pct_ind_PRES,0.193416464596979,EPCI
200042463,CC de la Montagne Noire,< 20 ans,pct_ind_PRES,0.213468652326813,EPCI
200042463,CC de la Montagne Noire,> 65 ans,pct_ind_PRES,0.254734853017708,EPCI
200042463,CC de la Montagne Noire,20-29 ans,pct_ind_PRES,0.0629450721389644,EPCI
200042463,CC de la Montagne Noire,30-39 ans,pct_ind_PRES,0.100683269805892,EPCI
200042463,CC de la Montagne Noire,40-49 ans,pct_ind_PRES,0.134571777946153,EPCI
200042463,CC de la Montagne Noire,50-64 ans,pct_ind_PRES,0.23359637476447,EPCI
200042497,CC Dombes Saône Vallée,< 20 ans,pct_ind_PRES,0.268279488461859,EPCI
200042497,CC Dombes Saône Vallée,> 65 ans,pct_ind_PRES,0.139420997698477,EPCI
200042497,CC Dombes Saône Vallée,20-29 ans,pct_ind_PRES,0.0978064206187734,EPCI
200042497,CC Dombes Saône Vallée,30-39 ans,pct_ind_PRES,0.123039694372998,EPCI
200042497,CC Dombes Saône Vallée,40-49 ans,pct_ind_PRES,0.154745462094396,EPCI
200042497,CC Dombes Saône Vallée,50-64 ans,pct_ind_PRES,0.216707936753497,EPCI
200042604,"CC de Granville, Terre et Mer",< 20 ans,pct_ind_PRES,0.194859623741394,EPCI
200042604,"CC de Granville, Terre et Mer",> 65 ans,pct_ind_PRES,0.298040823913869,EPCI
200042604,"CC de Granville, Terre et Mer",20-29 ans,pct_ind_PRES,0.0801736744189095,EPCI
200042604,"CC de Granville, Terre et Mer",30-39 ans,pct_ind_PRES,0.0885061992618819,EPCI
200042604,"CC de Granville, Terre et Mer",40-49 ans,pct_ind_PRES,0.120598248699136,EPCI
200042604,"CC de Granville, Terre et Mer",50-64 ans,pct_ind_PRES,0.21782142996481,EPCI
200042620,CC de la Région de Suippes,< 20 ans,pct_ind_PRES,0.268735043124787,EPCI
200042620,CC de la Région de Suippes,> 65 ans,pct_ind_PRES,0.15251293477729,EPCI
200042620,CC de la Région de Suippes,20-29 ans,pct_ind_PRES,0.149532783795646,EPCI
200042620,CC de la Région de Suippes,30-39 ans,pct_ind_PRES,0.172389615456328,EPCI
200042620,CC de la Région de Suippes,40-49 ans,pct_ind_PRES,0.111765838684252,EPCI
200042620,CC de la Région de Suippes,50-64 ans,pct_ind_PRES,0.145063784161697,EPCI
200042646,CC Grand Orb CC en Languedoc,< 20 ans,pct_ind_PRES,0.175397991328512,EPCI
200042646,CC Grand Orb CC en Languedoc,> 65 ans,pct_ind_PRES,0.297995246790521,EPCI
200042646,CC Grand Orb CC en Languedoc,20-29 ans,pct_ind_PRES,0.0839851142801899,EPCI
200042646,CC Grand Orb CC en Languedoc,30-39 ans,pct_ind_PRES,0.0887887463857522,EPCI
200042646,CC Grand Orb CC en Languedoc,40-49 ans,pct_ind_PRES,0.119280554099208,EPCI
200042646,CC Grand Orb CC en Languedoc,50-64 ans,pct_ind_PRES,0.234552347115817,EPCI
200042653,CC Sud-Hérault,< 20 ans,pct_ind_PRES,0.206597680120898,EPCI
200042653,CC Sud-Hérault,> 65 ans,pct_ind_PRES,0.259984046683338,EPCI
200042653,CC Sud-Hérault,20-29 ans,pct_ind_PRES,0.0760458016669136,EPCI
200042653,CC Sud-Hérault,30-39 ans,pct_ind_PRES,0.104975676062201,EPCI
200042653,CC Sud-Hérault,40-49 ans,pct_ind_PRES,0.14195207250579,EPCI
200042653,CC Sud-Hérault,50-64 ans,pct_ind_PRES,0.21044472296086,EPCI
200042703,CC de l'Argonne Champenoise,< 20 ans,pct_ind_PRES,0.215108522722455,EPCI
200042703,CC de l'Argonne Champenoise,> 65 ans,pct_ind_PRES,0.254460553397184,EPCI
200042703,CC de l'Argonne Champenoise,20-29 ans,pct_ind_PRES,0.0709061107189749,EPCI
200042703,CC de l'Argonne Champenoise,30-39 ans,pct_ind_PRES,0.117006489198887,EPCI
200042703,CC de l'Argonne Champenoise,40-49 ans,pct_ind_PRES,0.130036489419832,EPCI
200042703,CC de l'Argonne Champenoise,50-64 ans,pct_ind_PRES,0.212481834542666,EPCI
200042729,CC de la Baie du Cotentin,< 20 ans,pct_ind_PRES,0.218627385908112,EPCI
200042729,CC de la Baie du Cotentin,> 65 ans,pct_ind_PRES,0.251363484343723,EPCI
200042729,CC de la Baie du Cotentin,20-29 ans,pct_ind_PRES,0.0937666328860066,EPCI
200042729,CC de la Baie du Cotentin,30-39 ans,pct_ind_PRES,0.105083694136216,EPCI
200042729,CC de la Baie du Cotentin,40-49 ans,pct_ind_PRES,0.127982095675369,EPCI
200042729,CC de la Baie du Cotentin,50-64 ans,pct_ind_PRES,0.203176707050574,EPCI
200042901,CC Drôme Sud Provence,< 20 ans,pct_ind_PRES,0.243542055851938,EPCI
200042901,CC Drôme Sud Provence,> 65 ans,pct_ind_PRES,0.184022954046176,EPCI
200042901,CC Drôme Sud Provence,20-29 ans,pct_ind_PRES,0.104943148422193,EPCI
200042901,CC Drôme Sud Provence,30-39 ans,pct_ind_PRES,0.117614694082068,EPCI
200042901,CC Drôme Sud Provence,40-49 ans,pct_ind_PRES,0.143431620169984,EPCI
200042901,CC Drôme Sud Provence,50-64 ans,pct_ind_PRES,0.206445527427641,EPCI
200042935,CA Haut - Bugey Agglomération,< 20 ans,pct_ind_PRES,0.258337873837021,EPCI
200042935,CA Haut - Bugey Agglomération,> 65 ans,pct_ind_PRES,0.168183201028583,EPCI
200042935,CA Haut - Bugey Agglomération,20-29 ans,pct_ind_PRES,0.105862958397682,EPCI
200042935,CA Haut - Bugey Agglomération,30-39 ans,pct_ind_PRES,0.123075168361189,EPCI
200042935,CA Haut - Bugey Agglomération,40-49 ans,pct_ind_PRES,0.14915270082676,EPCI
200042935,CA Haut - Bugey Agglomération,50-64 ans,pct_ind_PRES,0.195388097548766,EPCI
200042943,CC du Cap Corse,< 20 ans,pct_ind_PRES,0.142295343408189,EPCI
200042943,CC du Cap Corse,> 65 ans,pct_ind_PRES,0.311857659883007,EPCI
200042943,CC du Cap Corse,20-29 ans,pct_ind_PRES,0.0795537560090425,EPCI
200042943,CC du Cap Corse,30-39 ans,pct_ind_PRES,0.0951634094467504,EPCI
200042943,CC du Cap Corse,40-49 ans,pct_ind_PRES,0.134115716979306,EPCI
200042943,CC du Cap Corse,50-64 ans,pct_ind_PRES,0.237014114273705,EPCI
200042992,CC Perthois-Bocage et Der,< 20 ans,pct_ind_PRES,0.221881414696109,EPCI
200042992,CC Perthois-Bocage et Der,> 65 ans,pct_ind_PRES,0.22604944982606,EPCI
200042992,CC Perthois-Bocage et Der,20-29 ans,pct_ind_PRES,0.0629084636626048,EPCI
200042992,CC Perthois-Bocage et Der,30-39 ans,pct_ind_PRES,0.109050491865104,EPCI
200042992,CC Perthois-Bocage et Der,40-49 ans,pct_ind_PRES,0.156887005570032,EPCI
200042992,CC Perthois-Bocage et Der,50-64 ans,pct_ind_PRES,0.22322317438009,EPCI
200043016,CC Val de Charente,< 20 ans,pct_ind_PRES,0.19092206212464,EPCI
200043016,CC Val de Charente,> 65 ans,pct_ind_PRES,0.277887143764486,EPCI
200043016,CC Val de Charente,20-29 ans,pct_ind_PRES,0.0796730982568561,EPCI
200043016,CC Val de Charente,30-39 ans,pct_ind_PRES,0.102519772164404,EPCI
200043016,CC Val de Charente,40-49 ans,pct_ind_PRES,0.126677070663061,EPCI
200043016,CC Val de Charente,50-64 ans,pct_ind_PRES,0.222320853026553,EPCI
200043065,CC du Val d'Amboise,< 20 ans,pct_ind_PRES,0.241773567281021,EPCI
200043065,CC du Val d'Amboise,> 65 ans,pct_ind_PRES,0.215731354511933,EPCI
200043065,CC du Val d'Amboise,20-29 ans,pct_ind_PRES,0.0858946940247146,EPCI
200043065,CC du Val d'Amboise,30-39 ans,pct_ind_PRES,0.110329714801772,EPCI
200043065,CC du Val d'Amboise,40-49 ans,pct_ind_PRES,0.138731450563072,EPCI
200043065,CC du Val d'Amboise,50-64 ans,pct_ind_PRES,0.207539218817488,EPCI
200043081,"CC Chinon, Vienne et Loire",< 20 ans,pct_ind_PRES,0.213296896048976,EPCI
200043081,"CC Chinon, Vienne et Loire",> 65 ans,pct_ind_PRES,0.229549177451544,EPCI
200043081,"CC Chinon, Vienne et Loire",20-29 ans,pct_ind_PRES,0.0887686300281089,EPCI
200043081,"CC Chinon, Vienne et Loire",30-39 ans,pct_ind_PRES,0.101038879308181,EPCI
200043081,"CC Chinon, Vienne et Loire",40-49 ans,pct_ind_PRES,0.139386768542518,EPCI
200043081,"CC Chinon, Vienne et Loire",50-64 ans,pct_ind_PRES,0.227959648620672,EPCI
200043123,CC Auray Quiberon Terre Atlantique,< 20 ans,pct_ind_PRES,0.216309270538811,EPCI
200043123,CC Auray Quiberon Terre Atlantique,> 65 ans,pct_ind_PRES,0.247631682855184,EPCI
200043123,CC Auray Quiberon Terre Atlantique,20-29 ans,pct_ind_PRES,0.0801333374403347,EPCI
200043123,CC Auray Quiberon Terre Atlantique,30-39 ans,pct_ind_PRES,0.108610560887412,EPCI
200043123,CC Auray Quiberon Terre Atlantique,40-49 ans,pct_ind_PRES,0.133127756939427,EPCI
200043123,CC Auray Quiberon Terre Atlantique,50-64 ans,pct_ind_PRES,0.214187391338831,EPCI
200043156,CC du Pays Rethélois,< 20 ans,pct_ind_PRES,0.248592976616086,EPCI
200043156,CC du Pays Rethélois,> 65 ans,pct_ind_PRES,0.179077949430486,EPCI
200043156,CC du Pays Rethélois,20-29 ans,pct_ind_PRES,0.097921207567401,EPCI
200043156,CC du Pays Rethélois,30-39 ans,pct_ind_PRES,0.131020527110994,EPCI
200043156,CC du Pays Rethélois,40-49 ans,pct_ind_PRES,0.130094060817467,EPCI
200043156,CC du Pays Rethélois,50-64 ans,pct_ind_PRES,0.213293278457566,EPCI
200043172,CA du Bassin de Brive,< 20 ans,pct_ind_PRES,0.214862286972807,EPCI
200043172,CA du Bassin de Brive,> 65 ans,pct_ind_PRES,0.237269385803219,EPCI
200043172,CA du Bassin de Brive,20-29 ans,pct_ind_PRES,0.0976216151184015,EPCI
