TERR,LIB_TERR,CS1,type_indice,valeur,NIV_TERR
246700488,Eurométropole de Strasbourg,6,ICI,-0.0237266660232572,EPCI
246700488,Eurométropole de Strasbourg,7,ICI,-0.145912649685526,EPCI
246700488,Eurométropole de Strasbourg,8,ICI,0.131434585089152,EPCI
246700744,CC des Portes de Rosheim,1,ICI,-0.00299083023433867,EPCI
246700744,CC des Portes de Rosheim,2,ICI,-0.00622498076066636,EPCI
246700744,CC des Portes de Rosheim,3,ICI,0.0216935146408979,EPCI
246700744,CC des Portes de Rosheim,4,ICI,0.0531960323360524,EPCI
246700744,CC des Portes de Rosheim,5,ICI,0.113361968366835,EPCI
246700744,CC des Portes de Rosheim,6,ICI,0.075581063832965,EPCI
246700744,CC des Portes de Rosheim,7,ICI,-0.143366974693428,EPCI
246700744,CC des Portes de Rosheim,8,ICI,-0.111249793488318,EPCI
246700777,CC de la Vallée de Villé,1,ICI,0.00379943803415961,EPCI
246700777,CC de la Vallée de Villé,2,ICI,0.0186497464769658,EPCI
246700777,CC de la Vallée de Villé,3,ICI,0.0390038166008521,EPCI
246700777,CC de la Vallée de Villé,4,ICI,0.0679448257672589,EPCI
246700777,CC de la Vallée de Villé,5,ICI,-0.0346079290269955,EPCI
246700777,CC de la Vallée de Villé,6,ICI,-0.0204952800790617,EPCI
246700777,CC de la Vallée de Villé,7,ICI,-0.216410506070153,EPCI
246700777,CC de la Vallée de Villé,8,ICI,0.142115888296974,EPCI
246700843,CC de la Basse-Zorn,1,ICI,-0.0029464815226144,EPCI
246700843,CC de la Basse-Zorn,2,ICI,-0.00945978682265851,EPCI
246700843,CC de la Basse-Zorn,3,ICI,0.0353950645563042,EPCI
246700843,CC de la Basse-Zorn,4,ICI,0.0946511499653822,EPCI
246700843,CC de la Basse-Zorn,5,ICI,0.0466525498857272,EPCI
246700843,CC de la Basse-Zorn,6,ICI,0.0244099954522869,EPCI
246700843,CC de la Basse-Zorn,7,ICI,-0.136540159123313,EPCI
246700843,CC de la Basse-Zorn,8,ICI,-0.0521623323911147,EPCI
246700926,CC du Pays de Wissembourg,1,ICI,-0.00611345061713697,EPCI
246700926,CC du Pays de Wissembourg,2,ICI,-0.014245006534127,EPCI
246700926,CC du Pays de Wissembourg,3,ICI,0.0205803276018371,EPCI
246700926,CC du Pays de Wissembourg,4,ICI,0.0372483472268848,EPCI
246700926,CC du Pays de Wissembourg,5,ICI,0.0422948594555093,EPCI
246700926,CC du Pays de Wissembourg,6,ICI,0.0146358105662588,EPCI
246700926,CC du Pays de Wissembourg,7,ICI,-0.158114974501549,EPCI
246700926,CC du Pays de Wissembourg,8,ICI,0.0637140868023227,EPCI
246700959,CC du Pays de la Zorn,1,ICI,-0.00698892122216493,EPCI
246700959,CC du Pays de la Zorn,2,ICI,-0.00807007906479969,EPCI
246700959,CC du Pays de la Zorn,3,ICI,0.0455104821598422,EPCI
246700959,CC du Pays de la Zorn,4,ICI,0.0908024332970127,EPCI
246700959,CC du Pays de la Zorn,5,ICI,0.0214584351497894,EPCI
246700959,CC du Pays de la Zorn,6,ICI,0.0268196208601458,EPCI
246700959,CC du Pays de la Zorn,7,ICI,-0.166197574917017,EPCI
246700959,CC du Pays de la Zorn,8,ICI,-0.00333439626280813,EPCI
246700967,CC de Sélestat,1,ICI,-0.00650288068972536,EPCI
246700967,CC de Sélestat,2,ICI,-0.00837854745245039,EPCI
246700967,CC de Sélestat,3,ICI,0.0183473556365164,EPCI
246700967,CC de Sélestat,4,ICI,0.0258567014003164,EPCI
246700967,CC de Sélestat,5,ICI,0.0695225117948321,EPCI
246700967,CC de Sélestat,6,ICI,0.0397403538684902,EPCI
246700967,CC de Sélestat,7,ICI,-0.114328212890065,EPCI
246700967,CC de Sélestat,8,ICI,-0.0242572816679142,EPCI
246701064,CC de la Région de Molsheim-Mutzig,1,ICI,-0.00300988204978884,EPCI
246701064,CC de la Région de Molsheim-Mutzig,2,ICI,-0.00604484103741999,EPCI
246701064,CC de la Région de Molsheim-Mutzig,3,ICI,0.0247859346678594,EPCI
246701064,CC de la Région de Molsheim-Mutzig,4,ICI,0.0391257036554833,EPCI
246701064,CC de la Région de Molsheim-Mutzig,5,ICI,0.081906369056895,EPCI
246701064,CC de la Région de Molsheim-Mutzig,6,ICI,0.0393260481832631,EPCI
246701064,CC de la Région de Molsheim-Mutzig,7,ICI,-0.161609777193722,EPCI
246701064,CC de la Région de Molsheim-Mutzig,8,ICI,-0.01447955528257,EPCI
246701080,CC du Pays de Sainte-Odile,1,ICI,-0.0052625726895637,EPCI
246701080,CC du Pays de Sainte-Odile,2,ICI,0.00186658045630631,EPCI
246701080,CC du Pays de Sainte-Odile,3,ICI,0.0154186979039942,EPCI
246701080,CC du Pays de Sainte-Odile,4,ICI,0.068340727184514,EPCI
246701080,CC du Pays de Sainte-Odile,5,ICI,0.0720608716897341,EPCI
246701080,CC du Pays de Sainte-Odile,6,ICI,0.0431770340222027,EPCI
246701080,CC du Pays de Sainte-Odile,7,ICI,-0.159156991603683,EPCI
246701080,CC du Pays de Sainte-Odile,8,ICI,-0.0364443469635041,EPCI
246701098,CC du Pays de Niederbronn-les-Bains,1,ICI,-0.00170410309471015,EPCI
246701098,CC du Pays de Niederbronn-les-Bains,2,ICI,0.00521085309197653,EPCI
246701098,CC du Pays de Niederbronn-les-Bains,3,ICI,0.00928532086636276,EPCI
246701098,CC du Pays de Niederbronn-les-Bains,4,ICI,0.0460783449172391,EPCI
246701098,CC du Pays de Niederbronn-les-Bains,5,ICI,0.0711811468175879,EPCI
246701098,CC du Pays de Niederbronn-les-Bains,6,ICI,-0.0394994209140324,EPCI
246701098,CC du Pays de Niederbronn-les-Bains,7,ICI,-0.12988256211746,EPCI
246701098,CC du Pays de Niederbronn-les-Bains,8,ICI,0.0393304204330367,EPCI
246800205,CC de la Vallée de Saint-Amarin,1,ICI,0.0211264202212566,EPCI
246800205,CC de la Vallée de Saint-Amarin,2,ICI,0.0102656493824393,EPCI
246800205,CC de la Vallée de Saint-Amarin,3,ICI,-0.0169631383419998,EPCI
246800205,CC de la Vallée de Saint-Amarin,4,ICI,-0.0393894152664804,EPCI
246800205,CC de la Vallée de Saint-Amarin,5,ICI,0.0865215900090386,EPCI
246800205,CC de la Vallée de Saint-Amarin,6,ICI,0.0680265085227581,EPCI
246800205,CC de la Vallée de Saint-Amarin,7,ICI,-0.136567308443334,EPCI
246800205,CC de la Vallée de Saint-Amarin,8,ICI,0.00697969391632153,EPCI
246800395,CC du Val d'Argent,1,ICI,-0.00548051377518227,EPCI
246800395,CC du Val d'Argent,2,ICI,-0.0173774518870637,EPCI
246800395,CC du Val d'Argent,3,ICI,-0.0168457204054111,EPCI
246800395,CC du Val d'Argent,4,ICI,-0.0254222431056675,EPCI
246800395,CC du Val d'Argent,5,ICI,0.0526057350860332,EPCI
246800395,CC du Val d'Argent,6,ICI,0.0214143568256687,EPCI
246800395,CC du Val d'Argent,7,ICI,-0.111792578657214,EPCI
246800395,CC du Val d'Argent,8,ICI,0.102898415918837,EPCI
246800445,CC du Centre du Haut-Rhin,1,ICI,0.00185855950593057,EPCI
246800445,CC du Centre du Haut-Rhin,2,ICI,0.0149336667676535,EPCI
246800445,CC du Centre du Haut-Rhin,3,ICI,-0.0104197008626816,EPCI
246800445,CC du Centre du Haut-Rhin,4,ICI,0.0230062301605367,EPCI
246800445,CC du Centre du Haut-Rhin,5,ICI,0.157952150632438,EPCI
246800445,CC du Centre du Haut-Rhin,6,ICI,0.0379044737426006,EPCI
246800445,CC du Centre du Haut-Rhin,7,ICI,-0.205546167180633,EPCI
246800445,CC du Centre du Haut-Rhin,8,ICI,-0.0196892127658447,EPCI
246800494,"CC du Pays de Rouffach, Vignobles et Châteaux",1,ICI,-0.0236351664002503,EPCI
246800494,"CC du Pays de Rouffach, Vignobles et Châteaux",2,ICI,0.00281895479431204,EPCI
246800494,"CC du Pays de Rouffach, Vignobles et Châteaux",3,ICI,-0.0131111154931573,EPCI
246800494,"CC du Pays de Rouffach, Vignobles et Châteaux",4,ICI,0.0353955712605503,EPCI
246800494,"CC du Pays de Rouffach, Vignobles et Châteaux",5,ICI,0.114868268720507,EPCI
246800494,"CC du Pays de Rouffach, Vignobles et Châteaux",6,ICI,0.0303018456001692,EPCI
246800494,"CC du Pays de Rouffach, Vignobles et Châteaux",7,ICI,-0.177936706818685,EPCI
246800494,"CC du Pays de Rouffach, Vignobles et Châteaux",8,ICI,0.0312983483365539,EPCI
246800551,CC de la Vallée de Kaysersberg,1,ICI,-0.0168018254689124,EPCI
246800551,CC de la Vallée de Kaysersberg,2,ICI,-0.0371201617673844,EPCI
246800551,CC de la Vallée de Kaysersberg,3,ICI,0.0336187097273544,EPCI
246800551,CC de la Vallée de Kaysersberg,4,ICI,0.0693005690768274,EPCI
246800551,CC de la Vallée de Kaysersberg,5,ICI,0.0789953250678082,EPCI
246800551,CC de la Vallée de Kaysersberg,6,ICI,0.0436081355497199,EPCI
246800551,CC de la Vallée de Kaysersberg,7,ICI,-0.17458695479017,EPCI
246800551,CC de la Vallée de Kaysersberg,8,ICI,0.00298620260475635,EPCI
246800569,CC de la Région de Guebwiller,1,ICI,-0.00330832117753511,EPCI
246800569,CC de la Région de Guebwiller,2,ICI,-0.0147790277738123,EPCI
246800569,CC de la Région de Guebwiller,3,ICI,0.00580337251288839,EPCI
246800569,CC de la Région de Guebwiller,4,ICI,0.0422505175174117,EPCI
246800569,CC de la Région de Guebwiller,5,ICI,0.0795910691811042,EPCI
246800569,CC de la Région de Guebwiller,6,ICI,0.0240636996908164,EPCI
246800569,CC de la Région de Guebwiller,7,ICI,-0.166799293420753,EPCI
246800569,CC de la Région de Guebwiller,8,ICI,0.0331779834698799,EPCI
246800577,CC du Pays de Ribeauvillé,1,ICI,-0.0184166777942172,EPCI
246800577,CC du Pays de Ribeauvillé,2,ICI,0.0122485916371228,EPCI
246800577,CC du Pays de Ribeauvillé,3,ICI,0.0135853503592142,EPCI
246800577,CC du Pays de Ribeauvillé,4,ICI,0.0777774185271532,EPCI
246800577,CC du Pays de Ribeauvillé,5,ICI,0.0496305668793529,EPCI
246800577,CC du Pays de Ribeauvillé,6,ICI,-0.00619210635475842,EPCI
246800577,CC du Pays de Ribeauvillé,7,ICI,-0.0876978710935362,EPCI
246800577,CC du Pays de Ribeauvillé,8,ICI,-0.0409352721603313,EPCI
246800585,CC de la Vallée de Munster,1,ICI,-0.00924147992412839,EPCI
246800585,CC de la Vallée de Munster,2,ICI,0.00632953383238199,EPCI
246800585,CC de la Vallée de Munster,3,ICI,-0.00957807798250979,EPCI
246800585,CC de la Vallée de Munster,4,ICI,-0.00833494367390823,EPCI
246800585,CC de la Vallée de Munster,5,ICI,0.075920323654124,EPCI
246800585,CC de la Vallée de Munster,6,ICI,0.0608855724047389,EPCI
246800585,CC de la Vallée de Munster,7,ICI,-0.163429740284552,EPCI
246800585,CC de la Vallée de Munster,8,ICI,0.0474488119738537,EPCI
246800676,CC de la Vallée de la Doller et du Soultzbach,1,ICI,-0.00397977887445815,EPCI
246800676,CC de la Vallée de la Doller et du Soultzbach,2,ICI,0.0103877971247526,EPCI
246800676,CC de la Vallée de la Doller et du Soultzbach,3,ICI,-0.0114876543491524,EPCI
246800676,CC de la Vallée de la Doller et du Soultzbach,4,ICI,0.121239514205105,EPCI
246800676,CC de la Vallée de la Doller et du Soultzbach,5,ICI,0.0164961720292791,EPCI
246800676,CC de la Vallée de la Doller et du Soultzbach,6,ICI,-0.0277260534260179,EPCI
246800676,CC de la Vallée de la Doller et du Soultzbach,7,ICI,-0.157906820058227,EPCI
246800676,CC de la Vallée de la Doller et du Soultzbach,8,ICI,0.0529768233487193,EPCI
246800726,CA Colmar Agglomération,1,ICI,-0.00349438872698532,EPCI
246800726,CA Colmar Agglomération,2,ICI,-0.00179081894342318,EPCI
246800726,CA Colmar Agglomération,3,ICI,0.0553927657600239,EPCI
246800726,CA Colmar Agglomération,4,ICI,0.0583950605607441,EPCI
246800726,CA Colmar Agglomération,5,ICI,0.0384579088223994,EPCI
246800726,CA Colmar Agglomération,6,ICI,-0.00801655530364395,EPCI
246800726,CA Colmar Agglomération,7,ICI,-0.17500519912541,EPCI
246800726,CA Colmar Agglomération,8,ICI,0.0360612269562952,EPCI
246900575,CC de l'Est Lyonnais (Ccel),1,ICI,-0.00320559666464557,EPCI
246900575,CC de l'Est Lyonnais (Ccel),2,ICI,-0.017923716507744,EPCI
246900575,CC de l'Est Lyonnais (Ccel),3,ICI,-0.0012485194492238,EPCI
246900575,CC de l'Est Lyonnais (Ccel),4,ICI,0.0403889087822896,EPCI
246900575,CC de l'Est Lyonnais (Ccel),5,ICI,0.0440551775079754,EPCI
246900575,CC de l'Est Lyonnais (Ccel),6,ICI,0.057865905831035,EPCI
246900575,CC de l'Est Lyonnais (Ccel),7,ICI,-0.121431132191525,EPCI
246900575,CC de l'Est Lyonnais (Ccel),8,ICI,0.00149897269183824,EPCI
246900625,CC du Pays de l'Arbresle (Ccpa),1,ICI,-0.00935052665562582,EPCI
246900625,CC du Pays de l'Arbresle (Ccpa),2,ICI,-0.00377736121771095,EPCI
246900625,CC du Pays de l'Arbresle (Ccpa),3,ICI,0.0490772421344068,EPCI
246900625,CC du Pays de l'Arbresle (Ccpa),4,ICI,0.0267451649617043,EPCI
246900625,CC du Pays de l'Arbresle (Ccpa),5,ICI,0.0227812669766197,EPCI
246900625,CC du Pays de l'Arbresle (Ccpa),6,ICI,0.0154782262436463,EPCI
246900625,CC du Pays de l'Arbresle (Ccpa),7,ICI,-0.112148860419586,EPCI
246900625,CC du Pays de l'Arbresle (Ccpa),8,ICI,0.0111948479765456,EPCI
246900724,CC des Vallons du Lyonnais (Ccvl),1,ICI,-0.00972138690961395,EPCI
246900724,CC des Vallons du Lyonnais (Ccvl),2,ICI,-0.0177324587141396,EPCI
246900724,CC des Vallons du Lyonnais (Ccvl),3,ICI,0.0222114707260319,EPCI
246900724,CC des Vallons du Lyonnais (Ccvl),4,ICI,0.0591833397203232,EPCI
246900724,CC des Vallons du Lyonnais (Ccvl),5,ICI,0.0649067701761352,EPCI
246900724,CC des Vallons du Lyonnais (Ccvl),6,ICI,0.02646283181933,EPCI
246900724,CC des Vallons du Lyonnais (Ccvl),7,ICI,-0.145402254300275,EPCI
246900724,CC des Vallons du Lyonnais (Ccvl),8,ICI,9.16874822083358e-05,EPCI
246900740,CC du Pays Mornantais (Copamo),1,ICI,-0.00834028822478447,EPCI
246900740,CC du Pays Mornantais (Copamo),2,ICI,-0.00784359785517371,EPCI
246900740,CC du Pays Mornantais (Copamo),3,ICI,0.0386751603475455,EPCI
246900740,CC du Pays Mornantais (Copamo),4,ICI,0.0656788821097736,EPCI
246900740,CC du Pays Mornantais (Copamo),5,ICI,0.0640392383510153,EPCI
246900740,CC du Pays Mornantais (Copamo),6,ICI,0.00641904290160333,EPCI
246900740,CC du Pays Mornantais (Copamo),7,ICI,-0.154583745844447,EPCI
246900740,CC du Pays Mornantais (Copamo),8,ICI,-0.00404469178553252,EPCI
246900757,CC de la Vallée du Garon (Ccvg),1,ICI,-0.00249140693782586,EPCI
246900757,CC de la Vallée du Garon (Ccvg),2,ICI,-0.00912691783455154,EPCI
246900757,CC de la Vallée du Garon (Ccvg),3,ICI,0.0445329077249245,EPCI
246900757,CC de la Vallée du Garon (Ccvg),4,ICI,0.0525923937951739,EPCI
246900757,CC de la Vallée du Garon (Ccvg),5,ICI,0.0553470029960031,EPCI
246900757,CC de la Vallée du Garon (Ccvg),6,ICI,0.0117991249033251,EPCI
246900757,CC de la Vallée du Garon (Ccvg),7,ICI,-0.172734790329032,EPCI
246900757,CC de la Vallée du Garon (Ccvg),8,ICI,0.0200816856819829,EPCI
246900765,CC du Pays de l'Ozon,1,ICI,-0.00354181383191899,EPCI
246900765,CC du Pays de l'Ozon,2,ICI,-0.00502992155570278,EPCI
246900765,CC du Pays de l'Ozon,3,ICI,0.0303367897188643,EPCI
246900765,CC du Pays de l'Ozon,4,ICI,0.064489470482405,EPCI
246900765,CC du Pays de l'Ozon,5,ICI,0.0513291315636364,EPCI
246900765,CC du Pays de l'Ozon,6,ICI,0.0312194918839138,EPCI
246900765,CC du Pays de l'Ozon,7,ICI,-0.153707136100694,EPCI
246900765,CC du Pays de l'Ozon,8,ICI,-0.0150960121605034,EPCI
247000011,CA de Vesoul,1,ICI,-0.00159811986150357,EPCI
247000011,CA de Vesoul,2,ICI,0.000718177276053222,EPCI
247000011,CA de Vesoul,3,ICI,0.00097980230613888,EPCI
247000011,CA de Vesoul,4,ICI,0.0200182422497125,EPCI
247000011,CA de Vesoul,5,ICI,0.017641288002408,EPCI
247000011,CA de Vesoul,6,ICI,0.0114729642740561,EPCI
247000011,CA de Vesoul,7,ICI,-0.149891970531939,EPCI
247000011,CA de Vesoul,8,ICI,0.100659616285074,EPCI
247000367,CC des Combes,1,ICI,-0.0113349362628106,EPCI
247000367,CC des Combes,2,ICI,0.00301256500389219,EPCI
247000367,CC des Combes,3,ICI,0.00180812912836935,EPCI
247000367,CC des Combes,4,ICI,0.0143530968871493,EPCI
247000367,CC des Combes,5,ICI,0.0684794044640867,EPCI
247000367,CC des Combes,6,ICI,0.196643746052501,EPCI
247000367,CC des Combes,7,ICI,-0.199698403358107,EPCI
247000367,CC des Combes,8,ICI,-0.0732636019150807,EPCI
247000623,CC des Quatre Rivières,1,ICI,-0.0321813586643416,EPCI
247000623,CC des Quatre Rivières,2,ICI,-0.0123158320121257,EPCI
247000623,CC des Quatre Rivières,3,ICI,-0.0213920810112178,EPCI
247000623,CC des Quatre Rivières,4,ICI,-0.00374069897662629,EPCI
247000623,CC des Quatre Rivières,5,ICI,0.0143202660490558,EPCI
247000623,CC des Quatre Rivières,6,ICI,0.129541686914728,EPCI
247000623,CC des Quatre Rivières,7,ICI,-0.10809678652513,EPCI
247000623,CC des Quatre Rivières,8,ICI,0.0338648042256577,EPCI
247000664,CC du Pays de Lure,1,ICI,-0.00540719252349394,EPCI
247000664,CC du Pays de Lure,2,ICI,0.00238215365051837,EPCI
247000664,CC du Pays de Lure,3,ICI,0.0583521260613488,EPCI
247000664,CC du Pays de Lure,4,ICI,0.0238357514003829,EPCI
247000664,CC du Pays de Lure,5,ICI,0.100313811893882,EPCI
247000664,CC du Pays de Lure,6,ICI,0.0239033922392871,EPCI
247000664,CC du Pays de Lure,7,ICI,-0.182467770571946,EPCI
247000664,CC du Pays de Lure,8,ICI,-0.0209122721499789,EPCI
247000698,CC des Monts de Gy,1,ICI,-0.0159254619498394,EPCI
247000698,CC des Monts de Gy,2,ICI,-0.0277518403161269,EPCI
247000698,CC des Monts de Gy,3,ICI,0.00570977675434579,EPCI
247000698,CC des Monts de Gy,4,ICI,0.0481109436538712,EPCI
247000698,CC des Monts de Gy,5,ICI,0.0551081129591351,EPCI
247000698,CC des Monts de Gy,6,ICI,0.0518548112687259,EPCI
247000698,CC des Monts de Gy,7,ICI,-0.0730168543305657,EPCI
247000698,CC des Monts de Gy,8,ICI,-0.044089488039546,EPCI
247000706,CC du Pays Riolais,1,ICI,-0.00360964244443191,EPCI
247000706,CC du Pays Riolais,2,ICI,0.0162012960068989,EPCI
247000706,CC du Pays Riolais,3,ICI,-0.0127031708982331,EPCI
247000706,CC du Pays Riolais,4,ICI,0.0804017171736121,EPCI
247000706,CC du Pays Riolais,5,ICI,0.0669377782284436,EPCI
247000706,CC du Pays Riolais,6,ICI,0.0117724368852351,EPCI
247000706,CC du Pays Riolais,7,ICI,-0.116480822754358,EPCI
247000706,CC du Pays Riolais,8,ICI,-0.0425195921971664,EPCI
247000714,CC du Pays de Villersexel,1,ICI,-0.0202639981256681,EPCI
247000714,CC du Pays de Villersexel,2,ICI,-0.00814948469808434,EPCI
247000714,CC du Pays de Villersexel,3,ICI,0.0142311014257501,EPCI
247000714,CC du Pays de Villersexel,4,ICI,-0.0454404378827885,EPCI
247000714,CC du Pays de Villersexel,5,ICI,0.0669650640856897,EPCI
247000714,CC du Pays de Villersexel,6,ICI,0.111993797308798,EPCI
247000714,CC du Pays de Villersexel,7,ICI,-0.111818569641134,EPCI
247000714,CC du Pays de Villersexel,8,ICI,-0.00751747247256368,EPCI
247000722,CC du Pays d'Héricourt,1,ICI,-0.0043003812162463,EPCI
247000722,CC du Pays d'Héricourt,2,ICI,0.00163109489639898,EPCI
247000722,CC du Pays d'Héricourt,3,ICI,0.0297029451609617,EPCI
247000722,CC du Pays d'Héricourt,4,ICI,0.0859220339230972,EPCI
247000722,CC du Pays d'Héricourt,5,ICI,0.0438526589985598,EPCI
247000722,CC du Pays d'Héricourt,6,ICI,0.0545382664882677,EPCI
247000722,CC du Pays d'Héricourt,7,ICI,-0.169379961811786,EPCI
247000722,CC du Pays d'Héricourt,8,ICI,-0.0419666564392531,EPCI
247000755,CC du Pays de Luxeuil,1,ICI,-0.0074974035508383,EPCI
247000755,CC du Pays de Luxeuil,2,ICI,-0.00827817230202647,EPCI
247000755,CC du Pays de Luxeuil,3,ICI,0.00163507754842926,EPCI
247000755,CC du Pays de Luxeuil,4,ICI,0.0215172719731648,EPCI
247000755,CC du Pays de Luxeuil,5,ICI,0.064060710916496,EPCI
247000755,CC du Pays de Luxeuil,6,ICI,0.0611055240699917,EPCI
247000755,CC du Pays de Luxeuil,7,ICI,-0.174691143704637,EPCI
247000755,CC du Pays de Luxeuil,8,ICI,0.0421481350494204,EPCI
247000821,CC Rahin et Cherimont,1,ICI,-0.00369469980286554,EPCI
247000821,CC Rahin et Cherimont,2,ICI,-0.0177361330290565,EPCI
247000821,CC Rahin et Cherimont,3,ICI,0.0198493651603065,EPCI
247000821,CC Rahin et Cherimont,4,ICI,0.0430809596730705,EPCI
247000821,CC Rahin et Cherimont,5,ICI,0.0838366957142718,EPCI
247000821,CC Rahin et Cherimont,6,ICI,0.000343455814471483,EPCI
247000821,CC Rahin et Cherimont,7,ICI,-0.183169709043233,EPCI
247000821,CC Rahin et Cherimont,8,ICI,0.0574900655130354,EPCI
247000854,CC de la Haute Vallée de l'Ognon,1,ICI,-0.0115381105797112,EPCI
247000854,CC de la Haute Vallée de l'Ognon,2,ICI,-0.00585005104648452,EPCI
247000854,CC de la Haute Vallée de l'Ognon,3,ICI,-0.0359082280914824,EPCI
247000854,CC de la Haute Vallée de l'Ognon,4,ICI,0.07365399609376,EPCI
247000854,CC de la Haute Vallée de l'Ognon,5,ICI,0.0866953873759459,EPCI
247000854,CC de la Haute Vallée de l'Ognon,6,ICI,0.0100334334215397,EPCI
247000854,CC de la Haute Vallée de l'Ognon,7,ICI,-0.207716613405297,EPCI
247000854,CC de la Haute Vallée de l'Ognon,8,ICI,0.0906301862317297,EPCI
247100290,CU Le Creusot Montceau-les-Mines,1,ICI,-0.00667905169110298,EPCI
247100290,CU Le Creusot Montceau-les-Mines,2,ICI,-0.0145969167461381,EPCI
247100290,CU Le Creusot Montceau-les-Mines,3,ICI,0.0351604853584755,EPCI
247100290,CU Le Creusot Montceau-les-Mines,4,ICI,0.0564794689548122,EPCI
247100290,CU Le Creusot Montceau-les-Mines,5,ICI,0.0252228724917736,EPCI
247100290,CU Le Creusot Montceau-les-Mines,6,ICI,0.0135770563974171,EPCI
247100290,CU Le Creusot Montceau-les-Mines,7,ICI,-0.214476265949613,EPCI
247100290,CU Le Creusot Montceau-les-Mines,8,ICI,0.105312351184375,EPCI
247100589,CA Le Grand Chalon,1,ICI,-0.00236352527506646,EPCI
247100589,CA Le Grand Chalon,2,ICI,0.00188590092125299,EPCI
247100589,CA Le Grand Chalon,3,ICI,0.026533720629686,EPCI
247100589,CA Le Grand Chalon,4,ICI,0.0352713495545178,EPCI
247100589,CA Le Grand Chalon,5,ICI,0.0559600602471792,EPCI
247100589,CA Le Grand Chalon,6,ICI,0.0170957434940419,EPCI
247100589,CA Le Grand Chalon,7,ICI,-0.161654850913689,EPCI
247100589,CA Le Grand Chalon,8,ICI,0.0272716013420777,EPCI
247100639,CC de Marcigny,1,ICI,-0.0302884521304626,EPCI
247100639,CC de Marcigny,2,ICI,-0.0295488295197303,EPCI
247100639,CC de Marcigny,3,ICI,-0.00791814052393046,EPCI
247100639,CC de Marcigny,4,ICI,0.0506998115387715,EPCI
247100639,CC de Marcigny,5,ICI,0.0674154265788735,EPCI
247100639,CC de Marcigny,6,ICI,0.0859235342736305,EPCI
247100639,CC de Marcigny,7,ICI,-0.134949092388025,EPCI
247100639,CC de Marcigny,8,ICI,-0.00133425782912672,EPCI
247100647,CC Bresse Nord Intercom,1,ICI,-0.0179933853174419,EPCI
247100647,CC Bresse Nord Intercom,2,ICI,0.0275223020400577,EPCI
247100647,CC Bresse Nord Intercom,3,ICI,0.00532048978031317,EPCI
247100647,CC Bresse Nord Intercom,4,ICI,0.0228427893223943,EPCI
247100647,CC Bresse Nord Intercom,5,ICI,-0.0107591559296469,EPCI
247100647,CC Bresse Nord Intercom,6,ICI,0.0760919764741888,EPCI
247100647,CC Bresse Nord Intercom,7,ICI,-0.245958650013748,EPCI
247100647,CC Bresse Nord Intercom,8,ICI,0.142933633643883,EPCI
247103765,CC Entre Saône et Grosne,1,ICI,-0.00766309240105005,EPCI
247103765,CC Entre Saône et Grosne,2,ICI,-0.0156731955194189,EPCI
247103765,CC Entre Saône et Grosne,3,ICI,0.0303480815031574,EPCI
247103765,CC Entre Saône et Grosne,4,ICI,0.0144968867619993,EPCI
247103765,CC Entre Saône et Grosne,5,ICI,0.0881837647479712,EPCI
247103765,CC Entre Saône et Grosne,6,ICI,-0.00963031705099726,EPCI
247103765,CC Entre Saône et Grosne,7,ICI,-0.132217404253254,EPCI
247103765,CC Entre Saône et Grosne,8,ICI,0.0321552762115924,EPCI
247103864,CC du Canton de Semur-en-Brionnais,1,ICI,-0.0331768517738157,EPCI
247103864,CC du Canton de Semur-en-Brionnais,2,ICI,0.00459377311852578,EPCI
247103864,CC du Canton de Semur-en-Brionnais,3,ICI,-0.0146568704102128,EPCI
247103864,CC du Canton de Semur-en-Brionnais,4,ICI,-0.0282902021251776,EPCI
247103864,CC du Canton de Semur-en-Brionnais,5,ICI,0.0973354759746233,EPCI
247103864,CC du Canton de Semur-en-Brionnais,6,ICI,0.109695810649257,EPCI
247103864,CC du Canton de Semur-en-Brionnais,7,ICI,-0.129973118558509,EPCI
247103864,CC du Canton de Semur-en-Brionnais,8,ICI,-0.00552801687469007,EPCI
247104094,CC Sud Côte Chalonnaise,1,ICI,0.00196649605710568,EPCI
247104094,CC Sud Côte Chalonnaise,2,ICI,-0.0269745498345471,EPCI
247104094,CC Sud Côte Chalonnaise,3,ICI,0.010967871067626,EPCI
247104094,CC Sud Côte Chalonnaise,4,ICI,0.0548083494150353,EPCI
247104094,CC Sud Côte Chalonnaise,5,ICI,0.0506371355142361,EPCI
247104094,CC Sud Côte Chalonnaise,6,ICI,0.0265764571778644,EPCI
247104094,CC Sud Côte Chalonnaise,7,ICI,-0.155868595636008,EPCI
247104094,CC Sud Côte Chalonnaise,8,ICI,0.0378868362386881,EPCI
247200090,CC de Sablé-sur-Sarthe,1,ICI,-0.00927700664110632,EPCI
247200090,CC de Sablé-sur-Sarthe,2,ICI,-0.00461690662697146,EPCI
247200090,CC de Sablé-sur-Sarthe,3,ICI,0.0150839571913773,EPCI
247200090,CC de Sablé-sur-Sarthe,4,ICI,0.0544951129500232,EPCI
247200090,CC de Sablé-sur-Sarthe,5,ICI,0.0243641776113368,EPCI
247200090,CC de Sablé-sur-Sarthe,6,ICI,0.0262845801658293,EPCI
247200090,CC de Sablé-sur-Sarthe,7,ICI,-0.125903991076671,EPCI
247200090,CC de Sablé-sur-Sarthe,8,ICI,0.0195700764261826,EPCI
247200132,CU Le Mans Métropole,1,ICI,-0.00096053673075568,EPCI
