TERR,LIB_TERR,nb_ind_ISO,nb_ind_SORT,nb_ind_ENTR,SM,nb_ind_PRES,nb_ind_AUTO,TM,PS,PE,TR,NIV_TERR
240100750,CC du Pays de Gex,82313.8977531457,2605.28830849444,3416.71858287417,811.430274379723,85730.6163360199,84919.1860616402,0.00950988823870855,0.0306796194043045,0.039854123636326,0.0705773672955766,EPCI
240100800,CC de Miribel et du Plateau,21829.804379678,1316.34684123616,1071.54108148284,-244.805759753317,22901.3454611608,23146.1512209142,-0.0106327499817645,0.0568710896542811,0.0467894379087946,0.103714125404282,EPCI
240100883,CC de la Plaine de l'Ain,71862.0971876108,3448.75378700018,3683.45652357252,234.702736572348,75545.5537111833,75310.850974611,0.00311160453626335,0.0457935840900646,0.0487580849252184,0.0945562811924062,EPCI
240100891,CC du Pays Bellegardien (Ccpb),20154.0380996528,910.951488607258,999.896600736331,88.945112129073,21153.9347003891,21064.98958826,0.00421351863543271,0.0432448107695695,0.0472676414529132,0.0905209273585084,EPCI
240200444,CC de la Thiérache du Centre,25351.706127452,1110.94415190122,1088.81753702789,-22.12661487333,26440.5236644799,26462.6502793532,-0.000836494796959504,0.0419815906635777,0.0411798779345131,0.0831618039123541,EPCI
240200469,CC du Pays de la Serre,13854.6363333664,597.521671657451,514.357623811307,-83.1640478461437,14368.9939571777,14452.1580050238,-0.00577104259782621,0.0413448061839443,0.0357963560527751,0.0771571724077489,EPCI
240200477,CA du Soissonnais,49106.2427329192,2671.62075236977,2117.77317909458,-553.847573275189,51224.0159120138,51777.863485289,-0.0107541255852015,0.0515977402800489,0.0413433648531623,0.0929962435537805,EPCI
240200493,CC du Pays du Vermandois,29717.7691315076,1340.28066050697,1306.06416843604,-34.2164920709222,31023.8332999437,31058.0497920146,-0.00110230200395949,0.0431540508654722,0.0420987360204264,0.0852533685237328,EPCI
240200501,CC du Val de l'Aisne,19016.9290770014,1008.10588338648,1070.33234182217,62.2264584356913,20087.2614188235,20025.0349603878,0.00310261261770796,0.0503422783221427,0.0532841346316715,0.103630976674067,EPCI
240200519,CC du Canton d'Oulchy-le-Château,5339.79922573107,314.490693942814,378.905726373678,64.4150324308639,5718.70495210475,5654.28991967389,0.0113277167812158,0.0556198388145178,0.066257260961544,0.121937348628744,EPCI
240200576,CC de la Champagne Picarde,19582.5269806968,1202.3823478573,1060.63680240577,-141.745545451532,20643.1637831025,20784.9093285541,-0.00684297071068214,0.0578488137162804,0.0513795663082398,0.109250514459787,EPCI
240200584,CC du Canton de Charly-sur-Marne,14340.5392259688,815.388274168162,1013.89410934727,198.505835179111,15354.433335316,15155.9275001369,0.0130123557862644,0.0537999587396281,0.0660326621768099,0.119912209061114,EPCI
240200592,CC du Chemin des Dames,4990.77906562659,341.751509275168,272.829935717262,-68.921573557906,5263.60900134385,5332.53057490176,-0.0130088081724431,0.0640880543439667,0.0518332451456036,0.116001009720596,EPCI
240200600,CC des Trois Rivières,20744.364421203,948.998302782804,680.413812112827,-268.584490669977,21424.7782333158,21693.3627239858,-0.0124580737808686,0.0437460210690859,0.0317582662794976,0.0755789595154014,EPCI
240200634,CC des Portes de la Thiérache,6698.32016304449,442.658645048692,340.384680945109,-102.273964103583,7038.7048439896,7140.97880809319,-0.0144254225429861,0.0619885112314026,0.0483589933786989,0.110445810387143,EPCI
240300491,CC du Pays de Lapalisse,7879.3066226764,405.136696907839,453.957906624875,48.8212097170358,8333.26452930127,8284.44331958424,0.00587580551553745,0.0489033096466609,0.0544753985702334,0.103395078472309,EPCI
240300558,CC du Pays de Tronçais,7019.51447730972,314.9996431551,437.336914295657,122.337271140557,7456.85139160538,7334.51412046482,0.0165417142914528,0.0429475815277505,0.0586490049658215,0.101726450723813,EPCI
240300566,CC du Val de Cher,5135.34771936908,229.295686332477,341.889827423631,112.594141091154,5477.23754679271,5364.64340570156,0.0207702227287878,0.0427420182465028,0.0624201204535725,0.105366497982936,EPCI
240300657,CC du Pays d'Huriel,7311.10970821895,376.684802435051,340.61966297799,-36.065139457061,7651.72937119694,7687.794510654,-0.00470225017866841,0.048997771976479,0.0445153829224763,0.0935236935563203,EPCI
240400440,CC Pays Forcalquier et Montagne de Lure,8826.58577962757,545.63091854289,599.620664813763,53.989746270873,9426.20644444133,9372.21669817046,0.00574407181509712,0.0582179153678129,0.0636120870413741,0.121845494663925,EPCI
240500439,CC du Briançonnais,19501.1001954904,794.456944092733,1186.18561224406,391.728668151326,20687.2858077344,20295.5571395831,0.0191167151900557,0.039144377196883,0.0573388709987549,0.0966571576736567,EPCI
240500462,CC du Pays des Ecrins,6268.09551157974,327.946289270182,284.785594911822,-43.1606943583595,6552.88110649156,6596.04180084992,-0.00656490188017779,0.0497186493311678,0.0434596004846939,0.0931987948366318,EPCI
240600551,CA de la Riviera Française,67748.2599252142,2182.80133816694,2318.85843747099,136.057099304047,70067.1183626852,69931.0612633812,0.00194369812046777,0.0312136166494866,0.0330948166794585,0.0643102615714263,EPCI
240600585,CA de Sophia Antipolis,164818.713825787,7668.92308428696,7919.61048313017,250.687398843212,172738.324308917,172487.636910074,0.00145230907871491,0.0444607116293508,0.0458474430316177,0.0903091616422711,EPCI
240600593,CC du Pays des Paillons,24805.262317785,1018.7845591503,1398.90225635921,380.117697208904,26204.1645741442,25824.0468769353,0.0146119840220268,0.0394510033228072,0.0533847302172538,0.0929375332374355,EPCI
240700302,CC du Pays Beaume-Drobie,8044.4103851184,389.384168242253,567.193531954058,177.809363711805,8611.60391707246,8433.79455336065,0.0208630339760297,0.0461695107437841,0.0658638666404059,0.112238819392294,EPCI
240700617,CC Val de Ligne,5623.28943247788,386.242617456697,440.624446098228,54.3818286415311,6063.91387857611,6009.53204993458,0.00900850162638519,0.0642716627929294,0.072663374665488,0.136972835833443,EPCI
240700716,CC du Val d'Ay,5371.90680707923,220.560747469608,395.479557082526,174.918809612918,5767.38636416175,5592.46755454884,0.0307959610862271,0.0394388962150003,0.0685717120566113,0.108459194803107,EPCI
240700815,CC Berg et Coiron,6833.99550104788,384.47673269221,582.384002610566,197.907269918356,7416.37950365845,7218.47223374009,0.0270460232149281,0.0532628955605198,0.078526726190762,0.132131264826144,EPCI
240700864,CC du Rhône aux Gorges de l'Ardèche,17742.9596338118,957.774087437604,954.040856773519,-3.73323066408432,18697.0004905853,18700.7337212494,-0.000199650098743304,0.0512158561109983,0.0510264123517521,0.102242287373983,EPCI
240800821,"CC Ardenne, Rives de Meuse",26241.2651656906,898.365556629846,660.147716557422,-238.217840072424,26901.4128822481,27139.6307223205,-0.00881618207877413,0.0331016131288405,0.0245395184054829,0.0576788740273518,EPCI
240800847,CC des Portes du Luxembourg,19435.444484216,769.464191787563,743.392567618491,-26.0716241690717,20178.8370518345,20204.9086760036,-0.0012911939543587,0.0380830324019934,0.0368402086655884,0.0749240434308292,EPCI
240800862,CC des Crêtes Préardennaises,20382.5668018176,938.813541481782,1136.34491677731,197.53137529553,21518.911718595,21321.3803432994,0.00922175670558654,0.0440315554793252,0.0528068022973193,0.096878819372238,EPCI
240800920,CC de l'Argonne Ardennaise,16870.7927284218,672.916957962096,619.443504568446,-53.4734533936494,17490.2362329903,17543.7096863839,-0.00305266517889313,0.0383565944712572,0.0354165316189409,0.0737776136039446,EPCI
240900431,CC du Pays de Tarascon,8192.72994236037,338.319018297534,358.571219535742,20.2522012382079,8551.30116189611,8531.0489606579,0.00237112588056238,0.0396573762333024,0.0419317730421547,0.0815918457160252,EPCI
240900464,CC du Pays d'Olmes,14448.7070933369,642.730635270969,649.997321847417,7.2666865764478,15098.7044151844,15091.4377286079,0.000481394658020316,0.042589092360139,0.0430498739477099,0.0856390772167463,EPCI
241000223,"CC Forêts, Lacs, Terres en Champagne",6529.70043890616,498.49033749562,299.24968936305,-199.24064813257,6828.95012826921,7028.19077640177,-0.0287563862564765,0.0709272632680059,0.0438207460505931,0.115137752058185,EPCI
241000405,CC de la Région de Bar-sur-Aube,11100.4932463236,561.828039373769,348.600697243329,-213.22734213044,11449.093943567,11662.3212856974,-0.0184521233351773,0.0481746322717752,0.0304478851306134,0.0787860654646788,EPCI
241000447,CC du Pays d'Othe,7489.02535089721,273.133482166184,416.784146168629,143.650664002445,7905.80949706584,7762.15883306339,0.0183368591224692,0.0351878244236327,0.0527187185984325,0.0880672737904523,EPCI
241000488,CC de l'Orvin et de l'Ardusson,7774.79549169015,401.002854765795,548.822212990375,147.81935822458,8323.61770468052,8175.79834645594,0.017918132104366,0.049047547135213,0.0659355381833265,0.115134385945828,EPCI
241100593,CA Le Grand Narbonne,119484.414816212,5230.4634238979,5809.41142714178,578.948003243877,125293.826243354,124714.87824011,0.00463142276937936,0.0419393700070638,0.0463663023256895,0.0883159238303228,EPCI
241200187,CA Rodez Agglomération,51254.2688774513,3113.56171964659,3163.34921927493,49.7874996283399,54417.6180967262,54367.8305970979,0.000915333810286824,0.0572684560971389,0.0581309754067541,0.115399826250436,EPCI
241200542,CC du Réquistanais,5171.8463983455,172.858380415348,138.050148164706,-34.8082322506421,5309.89654651021,5344.70477876085,-0.00653393424831062,0.0323419884859242,0.0259986511894352,0.0583613631497645,EPCI
241200567,CC de Millau Grands Causses,28098.5811728417,1057.38181969421,1280.05281461186,222.670994917653,29378.6339874535,29155.9629925359,0.00760818409645069,0.0362664001173586,0.0435708758670849,0.0798650628825594,EPCI
241200625,CC du Pays Rignacois,5068.84686540215,250.06569224028,339.933781692396,89.868089452116,5408.78064709454,5318.91255764243,0.0167544108014635,0.04701443942352,0.0628485057671916,0.109995590416801,EPCI
241200641,CC Conques-Marcillac,10937.7363732156,619.607057603845,644.465297006623,24.8582394027783,11582.2016702222,11557.3434308194,0.00214855039666785,0.0536115467462505,0.0556427279852623,0.109256456779141,EPCI
241200658,CC du Pays de Salars,7478.79142016449,415.441021889909,296.137015727635,-119.304006162275,7774.92843589212,7894.2324420544,-0.0152278743056609,0.0526258917430349,0.0380887127347114,0.0908252896450952,EPCI
241200674,CC du Plateau de Montbazens,5711.53807530689,269.664279033288,349.59678250919,79.932503475902,6061.13485781608,5981.20235434017,0.0132752474985028,0.0450852960755642,0.0576784365816199,0.102847321185685,EPCI
241200765,CC de Lévézou Pareloup,5183.99214918325,104.816446347956,186.794720042937,81.9782736949806,5370.78686922619,5288.80859553121,0.0153811228514283,0.0198185365294787,0.0347797677679676,0.0547133645652902,EPCI
241200807,CC Aveyron Bas Ségala Viaur,5310.56699780606,260.073342225291,303.605153363605,43.5318111383139,5614.17215116967,5570.64034003135,0.00778409314819716,0.0466864357327775,0.0540783476510159,0.100793553049251,EPCI
241200906,CC Larzac et Vallées,4917.98422194907,295.002967037526,379.859882870439,84.8569158329124,5297.84410481951,5212.9871889866,0.0161465660442895,0.0565900042226797,0.0717008419566133,0.128412840249021,EPCI
241200914,CC de la Muse et des Raspes du Tarn,5056.16283093635,343.174614651261,313.797051154277,-29.3775634969841,5369.95988209062,5399.33744558761,-0.00545579950169649,0.0635586529105912,0.0584356416145347,0.122008269586364,EPCI
241300375,CC Vallée des Baux-Alpilles (Cc Vba),25688.7913311949,1508.55734352876,1632.91910157752,124.361758048764,27321.7104327724,27197.3486747237,0.00456213882207902,0.0554670737052675,0.0597663570732684,0.115243237742316,EPCI
241300417,CA d'Arles-Crau-Camargue-Montagnette,81582.8494428487,3322.59747323442,3211.63590248589,-110.961570748523,84794.4853453346,84905.4469160831,-0.0013077385390772,0.0391329130687967,0.0378755279828183,0.0770092632170827,EPCI
241400415,CC Coeur Côte Fleurie,19818.9283109547,1378.15149661737,1189.68143272156,-188.470063895807,21008.6097436763,21197.0798075721,-0.00893102640424611,0.0650161017049651,0.0566282798927075,0.121681837526712,EPCI
241400514,CC du Pays de Falaise,26789.8747403741,1419.74991633294,1290.24576509519,-129.504151237746,28080.1205054693,28209.6246567071,-0.00460134082556713,0.0503285645807195,0.0459487260691735,0.0962873672147693,EPCI
241400555,CC de Bayeux Intercom,28087.0764321254,1458.2901055442,1739.40674316706,281.116637622863,29826.4831752925,29545.3665376696,0.0094696944421285,0.049357658287465,0.0583175271769199,0.107717609074697,EPCI
241400860,CC Coeur de Nacre,22139.1830272078,1539.63617275757,1473.57864780485,-66.0575249527219,23612.7616750126,23678.8191999653,-0.00279362726855566,0.0650216617541396,0.062406027218926,0.127431342527047,EPCI
241400878,CC Blangy-Pont-l'Evêque Intercom,18130.8492709751,1015.34014489083,972.601830254923,-42.7383146359098,19103.45110123,19146.1894158659,-0.00223470412051625,0.053030925519281,0.0509123626459462,0.103945655345819,EPCI
241500230,CA du Bassin d'Aurillac,50648.2457409954,2073.05510144192,2117.97242964983,44.9173282079123,52766.2181706452,52721.3008424373,0.000851614079620958,0.0393210157624418,0.0401387952951325,0.0794601592738564,EPCI
241500255,CC du Pays Gentiane,5251.94751642018,299.507511136276,288.435890780029,-11.0716203562464,5540.38340720021,5551.45502755646,-0.00199635442246491,0.0539511730977865,0.0520606372485308,0.106013697436119,EPCI
241500271,CC du Pays de Mauriac,6399.55445768846,273.749520762053,389.670018658381,115.920497896328,6789.22447634684,6673.30397845051,0.0172212074849907,0.0410215871547358,0.0573953652609312,0.098557940530707,EPCI
241501055,CC Sumène - Artense,8147.81236125142,361.663786053292,331.646307874746,-30.0174781785464,8479.45866912616,8509.47614730471,-0.00353376812647664,0.0425012985279764,0.0391117311630134,0.0816190186635482,EPCI
241501089,CC Cère et Goul en Carladès,4639.69558209103,213.332347645659,257.076441878064,43.7440942324052,4896.77202396909,4853.02792973669,0.0089733316458003,0.043958607025209,0.0524991648824382,0.0964960905366937,EPCI
241501139,CC du Pays de Salers,8410.2912298591,294.747609451316,285.02133303879,-9.72627641252666,8695.31256289789,8705.03883931042,-0.001117940228643,0.0338594249712348,0.0327787334816404,0.0666387625271207,EPCI
241600303,CC du Rouillacais,9449.69296173645,565.316891504559,607.52743558971,42.2105440851514,10057.2203973262,10015.009853241,0.00420586487482711,0.0564469630872718,0.0604070917796759,0.116862382750031,EPCI
241700434,CA de la Rochelle,154649.312931483,8051.01020453951,10724.2191635455,2673.20895900598,165373.532095029,162700.323136023,0.0162963851973107,0.049483676795212,0.0648484617077841,0.114457333729701,EPCI
241700459,CC de l'Ile de Ré,16471.1318997085,742.401037747352,896.45330155879,154.052263811438,17367.5852012672,17213.5329374558,0.0089096172768881,0.043128917256255,0.0516164619991834,0.0947831896430784,EPCI
241700517,CC Charente-Arnoult-Coeur de Saintonge,15845.4378717633,996.371119488871,1122.2474779982,125.876358509326,16967.6853497615,16841.8089912522,0.00744621361323513,0.0591605759218855,0.0661402810616104,0.12532684317121,EPCI
241700624,CC de l'Ile d'Oléron,20991.4622361972,901.794425113703,986.998485128968,85.2040600152654,21978.4607213261,21893.2566613109,0.00388423636449602,0.0411905108072536,0.0449075345923231,0.0861052642990535,EPCI
241700632,CC de Gémozac et de la Saintonge Viticole,12818.2755557697,869.935774152891,1043.56279254918,173.627018396291,13861.8383483189,13688.2113299226,0.0126044795144902,0.063553648697051,0.0752831454477136,0.138910716245519,EPCI
241700640,CA Royan Atlantique,77474.2528014964,3178.05034272863,3864.43538678177,686.385044053141,81338.6881882781,80652.303144225,0.00847436068397489,0.0394043346418209,0.0475104218282522,0.0869491034233499,EPCI
241700699,CC du Bassin de Marennes,14289.9804575107,828.150861899469,923.275602406477,95.1247405070082,15213.2560599172,15118.1313194102,0.0062723632992694,0.0547786524936587,0.0606888886093923,0.115486076677102,EPCI
241800325,CC Les Villages de la Forêt,4872.33688704101,259.498020617765,362.864019715094,103.365999097329,5235.20090675611,5131.83490765878,0.0199412833036813,0.050566322823536,0.0693123389489813,0.120065571581704,EPCI
241800374,CC La Septaine,9948.28995267058,715.978344984555,796.654151276457,80.6758062919023,10744.944103947,10664.2682976551,0.00753655060060639,0.067138065641314,0.0741422331814472,0.141306692454302,EPCI
241800424,CC Le Dunois,7356.03003891773,432.98745658435,344.132461329463,-88.8549952548877,7700.1625002472,7789.01749550209,-0.0114731696938472,0.0555894831195831,0.0446915842773987,0.100343584118343,EPCI
241800432,CC Les Trois Provinces,4960.75350295389,320.311931738542,218.44109408621,-101.870837652331,5179.1945970401,5281.06543469243,-0.0194776874271372,0.0606528996278563,0.0421766531443034,0.103009490049076,EPCI
241800457,CC Fercher Pays Florentais,11007.4560107945,457.714198800051,589.76146296091,132.047264160859,11597.2174737554,11465.1702095945,0.0114513090295669,0.0399221459806168,0.0508537038557349,0.0908384401600529,EPCI
241800507,CA Bourges Plus,90970.5089199004,4918.31742301024,4890.59307523016,-27.7243477800812,95861.1019951306,95888.8263429107,-0.000289171923247921,0.0512918721668541,0.0510174927415146,0.102309404579782,EPCI
241900133,CC de Ventadour - Egletons - Monédières,9470.9084435867,524.05555567235,659.926734326319,135.871178653969,10130.835177913,9994.96399925905,0.0135021896480098,0.0524319603063303,0.0651404077489163,0.117658163988997,EPCI
241927201,CA Tulle Agglo,41946.8492394393,2080.0116876535,2166.01124298939,85.9995553358854,44112.8604824287,44026.8609270928,0.00195143696759166,0.0472441514987394,0.049101582153172,0.0963475459813333,EPCI
241927243,CC du Pays d'Uzerche,9001.86497441232,441.80157781335,568.083018520713,126.281440707363,9569.94799293303,9443.66655222567,0.0132832650422607,0.0467828438636715,0.0593611395736128,0.106227523855132,EPCI
242000354,CA de Bastia,54739.6547561811,2264.85469113924,2600.59120828905,335.736517149818,57340.2459644702,57004.5094473203,0.00587235533349523,0.0397311495721625,0.0453536807271539,0.0851013390497243,EPCI
242000495,CC de l'Alta Rocca,7858.38360163496,264.875380590828,493.755169993898,228.879789403071,8352.13877162886,8123.25898222579,0.0277844326216065,0.0326070338481627,0.0591172133862432,0.0920925323829871,EPCI
242000503,CC Celavu-Prunelli,7737.26009762835,472.142954175764,623.43059628435,151.287642108587,8360.6906939127,8209.40305180412,0.018260324223898,0.0575124587252425,0.0745668772004999,0.132235045531146,EPCI
242010056,CA du Pays Ajaccien,80567.6081798795,2490.34471832752,2418.68864280662,-71.6560755209043,82986.2968226861,83057.952898207,-0.000863096140231925,0.0299832181197579,0.0291456389236713,0.0591292184991148,EPCI
242010130,CC du Sartenais Valinco,10859.8207316872,388.805384497129,473.501364705395,84.6959802082668,11333.3220963926,11248.6261161843,0.00750121109223834,0.0345646997669984,0.0417795736041166,0.0763713335169431,EPCI
242020071,CC du Centre Corse,8374.59169552566,666.719319835069,1157.06708368057,490.347763845497,9531.65877920623,9041.31101536073,0.0528023002534507,0.0737414428839298,0.121391995924651,0.19639146821303,EPCI
242020105,CC de Calvi Balagne,11008.8339236936,591.627711917166,522.484891652655,-69.1428202645105,11531.3188153463,11600.4616356108,-0.00597816674000551,0.0510003593392356,0.0453100725094267,0.0963274405903957,EPCI
242100154,CC des Vallées de la Tille et de l'Ignon,12789.2305277681,673.566370828671,567.104635835569,-106.461734993102,13356.3351636037,13462.7968985968,-0.00793923791017468,0.0500316818193161,0.042459599050864,0.0925213391534672,EPCI
242100410,Dijon Métropole,233002.287321471,13814.729881915,14193.1343392709,378.404457355882,247195.421660742,246817.017203386,0.0015319632769812,0.0559715453919903,0.0574166553891517,0.113389307708865,EPCI
242101434,CC du Pays Châtillonnais,19151.0682068377,684.35681180174,849.86646892284,165.5096571211,20000.9346757606,19835.4250186395,0.0083094769899051,0.0345017468069701,0.0424913376649745,0.0770262791326413,EPCI
242101442,CC de Saulieu,5276.04462780435,320.794082349426,167.47675519126,-153.317327158166,5443.52138299561,5596.83871015377,-0.0277739722010155,0.057317013936357,0.0307662528367063,0.088451976823412,EPCI
242101459,CC du Pays d'Alésia et de la Seine,7279.11701166064,384.183090276085,355.455398275472,-28.7276920006137,7634.57240993611,7663.30010193672,-0.0037557761026336,0.0501328520566475,0.0465586517737208,0.0966982157783726,EPCI
242101491,CC du Montbardois,10477.7815409867,556.577792972558,389.969158533148,-166.608634439411,10867.7506995198,11034.3593339592,-0.015213934564728,0.0504404266824664,0.0358831527622711,0.0864343161511688,EPCI
242101509,CC Rives de Saône,19820.2653593905,1106.17454620919,707.140902797431,-399.033643411756,20527.406262188,20926.4399055997,-0.0192519479035377,0.0528601401480232,0.0344486241352374,0.0874859930568123,EPCI
242200715,CC du Kreiz-Breizh (Cckb),17514.1763643723,704.526140026835,910.650182511153,206.124042484318,18424.8265468834,18218.7025043991,0.0112502287755007,0.0386704892874078,0.0494251699028987,0.0881561554989724,EPCI
242400752,CC Périgord-Limousin,13555.3898985909,600.847535095285,500.900276108347,-99.9472589869378,14056.2901746993,14156.2374336862,-0.00708531049569843,0.0424440136660541,0.0356353113006977,0.0781034458519175,EPCI
242400935,CC du Pays de Saint-Aulaye,6052.71930119806,336.624048966985,521.939232045872,185.315183078887,6574.65853324393,6389.34335016504,0.0285891941000177,0.0526852339150454,0.0793865155744214,0.132453433551506,EPCI
242401024,CC Isle-Loue-Auvézère en Périgord,13122.1570089164,593.657875191208,716.045190576433,122.387315385225,13838.2021994928,13715.8148841076,0.00888344628762442,0.0432827272901644,0.0517440907607692,0.0950644010848892,EPCI
242500320,CC de Montbenoît,6911.98614493732,339.427506498661,388.66504598725,49.2375394885892,7300.65119092457,7251.41365143599,0.00676708632375805,0.0468084600899088,0.0532370381522129,0.100067249613465,EPCI
242500338,CC du Grand Pontarlier,24807.8191535768,1702.60903810406,1357.59585945966,-345.013178644406,26165.4150130365,26510.4281916809,-0.0130994838489271,0.0642241244009159,0.0518851261783257,0.116190067833206,EPCI
242500361,CA du Grand Besançon,178640.701100159,9723.8882995742,10687.9259436235,964.037644049293,189328.627043783,188364.589399734,0.00510487137220514,0.0516226979315039,0.0564517163120392,0.108086740002386,EPCI
242504116,CC du Val de Morteau,18813.3845112007,1012.93211137844,936.563617966374,-76.3684934120698,19749.9481291671,19826.3166225791,-0.00385930778920718,0.0510902822072795,0.0474210672271711,0.0985184297494271,EPCI
242504181,CC des Portes du Haut-Doubs,23870.9180621761,1231.09826533125,1328.34704947049,97.248784139241,25199.2651116466,25102.0163275074,0.00386665235385211,0.0490437998792227,0.0527137217528045,0.101764616788053,EPCI
242504355,CC du Plateau de Russey,5817.23865831506,274.055389268187,458.719230551736,184.663841283548,6275.9578888668,6091.29404758325,0.029863358850043,0.0449913248527085,0.0730915086867422,0.118502416476245,EPCI
242504371,CC du Pays de Sancey-Belleherbe,5109.71680777799,204.020391691169,271.0652830323,67.0448913411303,5380.78209081029,5313.73719946916,0.0125381776443321,0.0383948968555597,0.0503765583622584,0.0888465693180408,EPCI
242504447,CC du Doubs Baumois,14960.192914255,875.461842983526,913.504720658915,38.0428776753888,15873.6976349139,15835.6547572385,0.00239947364455187,0.0552842213602409,0.0575483256434014,0.11283526333292,EPCI
242504488,CC Altitude 800,5833.33978333931,278.194256889925,337.920625762764,59.7263688728386,6171.26040910207,6111.53404022923,0.00972520856214283,0.0455195463297281,0.0547571490038502,0.100321614139888,EPCI
242504496,CC du Plateau de Frasne et du Val de Drugeon (Cfd),5460.22010440919,343.730339576143,337.872727369028,-5.85761220711544,5798.09283177822,5803.95044398533,-0.00100975527635755,0.0592235138624164,0.0582730799888565,0.117497073704082,EPCI
242600252,CC du Val de Drôme,28364.663242931,1789.69647869315,1577.36130762203,-212.335171071122,29942.0245505531,30154.3597216242,-0.00706648739829184,0.0593511682958976,0.0526805161407462,0.11205525347634,EPCI
242600492,CC Dieulefit-Bourdeaux,8582.97164828944,438.662225259073,650.150003742309,211.487778483235,9233.12165203174,9021.63387354851,0.0231707051005837,0.0486233681623053,0.0704149721236743,0.119290803700508,EPCI
242600534,CC du Diois,10652.9577107091,635.243079029253,583.324314315329,-51.9187647139239,11236.2820250245,11288.2007897384,-0.00460998506743921,0.0562749627563965,0.0519143532545908,0.108199367183331,EPCI
242700276,CC du Pays de Conches,17422.3070967241,982.880040712985,1014.08518619379,31.2051454808,18436.3922829179,18405.1871374371,0.00169401779032085,0.0534023388827031,0.0550045350864755,0.108408231043615,EPCI
242700607,CC du Pays du Neubourg,17405.4535919192,1093.07930997691,1122.26659660731,29.1872866303938,18527.7201885265,18498.5329018961,0.00157657252323723,0.0590900541017972,0.0605722984364955,0.119663520971138,EPCI
242700623,CC Eure-Madrie-Seine,25182.7343127305,1354.79499105377,1497.32254557441,142.527554520641,26680.0568583049,26537.5293037842,0.0053564080898571,0.0510520393795883,0.0561214150901755,0.107187031292297,EPCI
242852465,CC du Bonnevalais,11775.6542097106,684.705348036928,578.215342108905,-106.490005928022,12353.8695518195,12460.3595577475,-0.0085829791816475,0.0549506894133884,0.04680439110058,0.101790040268382,EPCI
242900074,CC du Pays d'Iroise,44914.0138341735,2049.31469901341,2152.31520722716,103.000508213748,47066.3290414007,46963.3285331869,0.00219080896114175,0.0436364875110001,0.0457294046734328,0.0893681847752701,EPCI
242900314,Brest Métropole,193393.783431078,11077.9007570251,11537.4208183799,459.520061354884,204931.204249458,204471.684188103,0.00224483057805766,0.0541781655538865,0.0562989948779869,0.110479540883132,EPCI
242900553,CC du Pays des Abers,37929.6139175071,2033.51260802574,1887.75224368134,-145.7603643444,39817.3661611884,39963.1265255328,-0.00365403520173197,0.0508847226136451,0.0474102741009878,0.0983013445932188,EPCI
242900561,CC de Haute-Cornouaille,14072.1311182006,724.03529989733,747.027202506988,22.9919026096579,14819.1583207076,14796.1664180979,0.00155270305576161,0.0489339792104342,0.0504095567602599,0.0993446815375795,EPCI
242900629,CC Cap Sizun - Pointe du Raz,14715.9704928528,373.658110250818,563.641739534868,189.98362928405,15279.6122323877,15089.6286031036,0.0125115823812114,0.0247625783297254,0.0368884845349764,0.0617269200019187,EPCI
242900645,CC Douarnenez Communauté,17565.5931400034,862.883248540639,794.766452556946,-68.1167959836929,18360.3595925604,18428.476388544,-0.00370312319849855,0.0468233634917884,0.043287085340038,0.0901169964686565,EPCI
242900660,CC du Pays Fouesnantais,25630.4642827926,1330.64325219728,1551.91506392305,221.271811725767,27182.3793467156,26961.1075349899,0.00817353386231697,0.0493541762136585,0.0570926865572776,0.106478488259105,EPCI
242900694,CA Quimperlé Communauté,52577.8025415847,2113.82469195694,2071.92849640356,-41.8961955533869,54649.7310379882,54691.6272335416,-0.000766337572821167,0.0386498774836336,0.0379128763682902,0.0765630362477467,EPCI
242900702,CC du Pays Bigouden Sud,35373.0312800621,1312.82058263558,1800.85087347425,488.030290838662,37173.8821535364,36685.8518626977,0.0132150568192243,0.0357854735811781,0.0484439818805131,0.0843130969149024,EPCI
242900710,CC du Haut Pays Bigouden,16726.8575577687,831.232992727079,1087.70691605483,256.473923327748,17814.5644738235,17558.0905504958,0.0145012537595167,0.0473418786818826,0.0610571713753143,0.108498494527064,EPCI
242900744,CC Poher Communauté,14757.5781437398,506.860375500993,621.091859805355,114.231484304362,15378.6700035452,15264.4385192408,0.00745560681087041,0.0332053075428942,0.0403865782712144,0.073618656179585,EPCI
242900751,CC du Pays de Landivisiau,31148.5904740595,1459.74826591102,1499.32360121472,39.5753353037012,32647.9140752742,32608.3387399705,0.00121292086493988,0.0447661034667091,0.045924024357508,0.0906908300574213,EPCI
242900769,CA Concarneau Cornouaille Agglomération,47815.0129541558,1880.17096269512,1697.19668399667,-182.974278698448,49512.2096381525,49695.1839168509,-0.00368872262725061,0.0378340679016499,0.0342783466219788,0.072118972558399,EPCI
242900793,CC Communauté Lesneven Côte des Légendes,25876.5674289695,1046.33191511022,1263.74298293522,217.411067825004,27140.3104119047,26922.8993440797,0.00804284720815852,0.038864013185872,0.0465633208963188,0.0854582962599527,EPCI
242900801,CC du Pays de Landerneau-Daoulas,44913.665128938,2297.26490417599,2355.79710800772,58.5322038317368,47269.4622369457,47210.930033114,0.00123903388682871,0.048659598583732,0.0498376117798614,0.098497940162728,EPCI
